,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.9747634697705507,0.870046854019165
1,bird_ant,0.4468596577644348,0.48687613010406494
2,ant_raccoon,0.6572319567203522,0.7027241587638855
3,deer_fish,0.450278103351593,0.633520245552063
4,bear_frog,0.552785187959671,0.6291327178478241
5,alligator_rhinoceros,0.3400598168373108,0.41230064630508423
6,rhinoceros_alligator,0.3400598168373108,0.41230064630508423
7,bird_deer,0.4752863049507141,0.6737464070320129
8,frog_turtle,0.3624510169029236,0.4076000452041626
9,bird_horse,0.3056303858757019,0.43039435148239136
10,horse_bird,0.3056303858757019,0.43039435148239136
11,alligator_turtle,0.24937397241592407,0.3345564007759094
12,kangaroo_camel,0.3133379817008972,0.4020459055900574
13,horse_kangaroo,0.16711151599884033,0.24288398027420044
14,kangaroo_horse,0.16711151599884033,0.24288398027420044
15,squirrel_cat,0.6531496345996857,0.586968183517456
16,rabbit_deer,0.865804523229599,0.7851505726575851
17,raccoon_rabbit,0.6857872903347015,0.6565756499767303
18,horse_monkey,0.41544270515441895,0.45267534255981445
19,rabbit_camel,0.7205652594566345,0.6601840555667877
20,monkey_dog,0.3498958349227905,0.3685795068740845
21,monkey_squirrel,0.5847250819206238,0.5593486726284027
22,horse_goat,0.21017813682556152,0.34971165657043457
23,giraffe_zebra,0.7991572767496109,1.1051347255706787
24,horse_cow,0.21130043268203735,0.3707476258277893
25,rhinoceros_cow,0.4495827555656433,0.554019957780838
26,zebra_deer,0.20443958044052124,0.34704601764678955
27,cow_lion,0.24968111515045166,0.39752310514450073
28,donkey_cow,0.9134766310453415,0.8686112612485886
29,lion_cow,0.24968111515045166,0.39752310514450073
30,bear_cow,0.4163748621940613,0.5701680779457092
31,camel_rhinoceros,0.5570340156555176,0.6630913615226746
32,cat_sheep,0.6214543282985687,0.7321378886699677
33,giraffe_donkey,0.8678320199251175,0.8591813892126083
34,giraffe_lion,0.5828215777873993,0.730249434709549
35,cow_dog,0.2057839035987854,0.3520175814628601
36,giraffe_dog,0.695961594581604,0.8942733854055405
37,leopard_zebra,0.3772878050804138,0.5869549512863159
38,donkey_dog,0.789662778377533,0.7394454777240753
39,cat_dog,0.40456336736679077,0.5652802884578705
40,lion_bear,0.5877802073955536,0.7764310240745544
41,rabbit_raccoon,0.6857872903347015,0.6565756499767303
42,bear_leopard,0.4670742154121399,0.6045434176921844
43,rhinoceros_horse,0.3235873579978943,0.3890088200569153
44,raccoon_lion,0.6420831978321075,0.738412618637085
45,tiger_raccoon,0.6062951683998108,0.678311675786972
46,dog_bear,0.4603147506713867,0.6157707571983337
47,dog_raccoon,0.6263511776924133,0.7225706875324249
48,deer_sheep,0.4675394296646118,0.5532869398593903
