,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.9857094436883926,0.9787307139486074
1,bird_ant,0.9372016713023186,0.9272695630788803
2,ant_raccoon,0.9117926508188248,0.8915341719985008
3,deer_fish,0.8850486278533936,0.8814699426293373
4,bear_frog,0.9597467668354511,0.959866750985384
5,alligator_rhinoceros,0.8864125907421112,0.8954189792275429
6,rhinoceros_alligator,0.8864125907421112,0.8954189792275429
7,bird_deer,0.8396910130977631,0.8359537124633789
8,frog_turtle,0.9925963249988854,0.995034066028893
9,bird_horse,0.888218492269516,0.8879316821694374
10,horse_bird,0.888218492269516,0.8879316821694374
11,alligator_turtle,1.0933357775211334,1.0821858122944832
12,kangaroo_camel,0.8884227350354195,0.8885702714323997
13,horse_kangaroo,0.8130203187465668,0.8130609393119812
14,kangaroo_horse,0.8130203187465668,0.8130609393119812
15,squirrel_cat,1.0438268892467022,1.040185835212469
16,rabbit_deer,0.8736011683940887,0.8738689869642258
17,raccoon_rabbit,0.8424869775772095,0.8411139398813248
18,horse_monkey,0.793200358748436,0.79322949051857
19,rabbit_camel,0.7308575212955475,0.7309303879737854
20,monkey_dog,0.8956080973148346,0.89389269053936
21,monkey_squirrel,0.8671011328697205,0.8662807494401932
22,horse_goat,0.8959595859050751,0.8950975686311722
23,giraffe_zebra,0.979506267234683,0.984868859872222
24,horse_cow,0.697913259267807,0.6963987052440643
25,rhinoceros_cow,0.8774137124419212,0.868703305721283
26,zebra_deer,0.8510648906230927,0.8561206609010696
27,cow_lion,0.79802405834198,0.7861159890890121
28,donkey_cow,0.917537234723568,0.9011362120509148
29,lion_cow,0.79802405834198,0.7861159890890121
30,bear_cow,0.6644060611724854,0.66363924741745
31,camel_rhinoceros,0.9272914752364159,0.928093895316124
32,cat_sheep,0.977997612208128,0.9754152968525887
33,giraffe_donkey,0.9518746435642242,0.9628494903445244
34,giraffe_lion,0.8292606174945831,0.8355611711740494
35,cow_dog,0.9150282070040703,0.9240803867578506
36,giraffe_dog,0.8759589344263077,0.8669818937778473
37,leopard_zebra,0.9480117037892342,0.9510275274515152
38,donkey_dog,0.9918110696598887,0.9719386454671621
39,cat_dog,0.8499789386987686,0.8417003154754639
40,lion_bear,0.9531830176711082,0.9522310756146908
41,rabbit_raccoon,0.8424869775772095,0.8411139398813248
42,bear_leopard,0.97639393620193,0.976143391802907
43,rhinoceros_horse,0.9998540730739478,1.0002474948123563
44,raccoon_lion,0.9673163294792175,0.956850677728653
45,tiger_raccoon,0.9424696490168571,0.9453218057751656
46,dog_bear,0.8979446515440941,0.8979294970631599
47,dog_raccoon,0.8911355137825012,0.900198832154274
48,deer_sheep,0.8851727172732353,0.8816845938563347
