,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.9794068969786167,1.0043660439550877
1,bird_ant,0.8857227191329002,0.9001525342464447
2,ant_raccoon,0.8858171626925468,0.894125446677208
3,deer_fish,0.8721359819173813,0.9101964086294174
4,bear_frog,1.0294982325285673,0.9884290788322687
5,alligator_rhinoceros,0.836970716714859,0.8277417868375778
6,rhinoceros_alligator,0.836970716714859,0.8277417868375778
7,bird_deer,0.8640353232622147,0.8966578766703606
8,frog_turtle,0.8668185323476791,0.8558643460273743
9,bird_horse,0.9333487004041672,0.9397607147693634
10,horse_bird,0.9333487004041672,0.9397607147693634
11,alligator_turtle,0.8527826070785522,0.8610375970602036
12,kangaroo_camel,0.9012818932533264,0.899199515581131
13,horse_kangaroo,0.8980764299631119,0.8986023664474487
14,kangaroo_horse,0.8980764299631119,0.8986023664474487
15,squirrel_cat,0.9884558282792568,0.9911171412095428
16,rabbit_deer,0.912286713719368,0.9472130313515663
17,raccoon_rabbit,0.8209363669157028,0.8295745551586151
18,horse_monkey,0.8413994759321213,0.8394783735275269
19,rabbit_camel,0.959454745054245,0.9434745535254478
20,monkey_dog,0.8796034604310989,0.8749698102474213
21,monkey_squirrel,0.9177593216300011,0.9173527657985687
22,horse_goat,0.9509148336946964,0.9572969190776348
23,giraffe_zebra,0.9604649245738983,0.9526207745075226
24,horse_cow,1.0000716230351827,0.9879098301753402
25,rhinoceros_cow,0.9004985690116882,0.911582738161087
26,zebra_deer,0.8115562051534653,0.8218364715576172
27,cow_lion,1.0452288538217545,0.991702813655138
28,donkey_cow,1.1807698011398315,1.1321926563978195
29,lion_cow,1.0452288538217545,0.991702813655138
30,bear_cow,1.103413574397564,1.0307307243347168
31,camel_rhinoceros,0.8856796324253082,0.8914589509367943
32,cat_sheep,0.9983663181774318,0.9687266647815704
33,giraffe_donkey,1.0071990950964391,0.9776290338486433
34,giraffe_lion,1.0260458253324032,0.9987661886261776
35,cow_dog,1.1002755537629128,1.0758874714374542
36,giraffe_dog,0.9498567804694176,0.9351599961519241
37,leopard_zebra,0.8772276192903519,0.8706434816122055
38,donkey_dog,0.785278245806694,0.8070900291204453
39,cat_dog,0.8958021774888039,0.9230557754635811
40,lion_bear,0.7117733359336853,0.7698209583759308
41,rabbit_raccoon,0.8209363669157028,0.8295745551586151
42,bear_leopard,1.0573609359562397,1.0290448106825352
43,rhinoceros_horse,0.8615249842405319,0.8579893410205841
44,raccoon_lion,0.8939798697829247,0.9097153320908546
45,tiger_raccoon,0.9746660701930523,0.96735954657197
46,dog_bear,0.8322468101978302,0.8626237362623215
47,dog_raccoon,0.9059601724147797,0.9144675731658936
48,deer_sheep,0.9744128379970789,0.9411751925945282
