,Concept,Cosine Similarity,Correlation
0,bee_raccoon,1.1840799152851105,1.0479570180177689
1,bird_ant,0.8998361155390739,0.9123589098453522
2,ant_raccoon,1.0198392197489738,0.992047087289393
3,deer_fish,0.8965708762407303,0.7970658093690872
4,bear_frog,0.9579782076179981,0.9492546431720257
5,alligator_rhinoceros,0.8158810883760452,0.7202804982662201
6,rhinoceros_alligator,0.8158810883760452,0.7202804982662201
7,bird_deer,0.8870751112699509,0.9048584401607513
8,frog_turtle,0.7208659946918488,0.7139981687068939
9,bird_horse,0.7440932989120483,0.7657017409801483
10,horse_bird,0.7440932989120483,0.7657017409801483
11,alligator_turtle,0.8361907005310059,0.781575933098793
12,kangaroo_camel,0.5894719958305359,0.6074700951576233
13,horse_kangaroo,0.9947485993616283,0.9392337538301945
14,kangaroo_horse,0.9947485993616283,0.9392337538301945
15,squirrel_cat,0.9274044260382652,0.927363283932209
16,rabbit_deer,0.5407551229000092,0.5647637248039246
17,raccoon_rabbit,0.742489755153656,0.6750331223011017
18,horse_monkey,0.7545179724693298,0.7779333740472794
19,rabbit_camel,0.907643273472786,0.8508386015892029
20,monkey_dog,0.7585848271846771,0.784215047955513
21,monkey_squirrel,0.7874973714351654,0.7863903343677521
22,horse_goat,1.1562880873680115,1.028748843818903
23,giraffe_zebra,0.8111353814601898,0.8444010317325592
24,horse_cow,1.0010949982097372,0.8639861643314362
25,rhinoceros_cow,0.6272819340229034,0.7399328947067261
26,zebra_deer,0.5737423300743103,0.6075309813022614
27,cow_lion,0.5349951684474945,0.636209636926651
28,donkey_cow,1.0818494036793709,0.8657397925853729
29,lion_cow,0.5349951684474945,0.636209636926651
30,bear_cow,0.8112787902355194,0.6677341759204865
31,camel_rhinoceros,0.7179526388645172,0.784362256526947
32,cat_sheep,1.0737310498952866,1.0930967330932617
33,giraffe_donkey,0.8946702405810356,0.9550210572779179
34,giraffe_lion,0.9374947175383568,0.8606184422969818
35,cow_dog,1.0078434748575091,0.8258294463157654
36,giraffe_dog,0.8873377069830894,0.9358862414956093
37,leopard_zebra,0.829173818230629,0.9326773062348366
38,donkey_dog,0.599310427904129,0.7861493229866028
39,cat_dog,0.9214052334427834,0.904216505587101
40,lion_bear,1.010101007297635,0.8376588225364685
41,rabbit_raccoon,0.742489755153656,0.6750331223011017
42,bear_leopard,0.8553671687841415,0.9469780437648296
43,rhinoceros_horse,1.0138994883745909,0.8336879312992096
44,raccoon_lion,0.6316039860248566,0.6906419098377228
45,tiger_raccoon,0.7720354050397873,0.7805465012788773
46,dog_bear,0.7837945520877838,0.9071362391114235
47,dog_raccoon,1.0012157562887296,0.8918358460068703
48,deer_sheep,0.6190757155418396,0.4544740319252014
