,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.557272732257843,0.5277668535709381
1,bird_ant,0.5906740128993988,0.5936518013477325
2,ant_raccoon,0.45975202322006226,0.398590624332428
3,deer_fish,0.5625142455101013,0.7439978718757629
4,bear_frog,0.8968195021152496,0.6365914046764374
5,alligator_rhinoceros,0.6673373281955719,0.6917012333869934
6,rhinoceros_alligator,0.6673373281955719,0.6917012333869934
7,bird_deer,0.8189068585634232,0.733372837305069
8,frog_turtle,0.6207787096500397,0.4579153060913086
9,bird_horse,0.4946098327636719,0.45993322134017944
10,horse_bird,0.4946098327636719,0.45993322134017944
11,alligator_turtle,0.34765005111694336,0.34263354539871216
12,kangaroo_camel,0.3182825446128845,0.3189452290534973
13,horse_kangaroo,0.4658166766166687,0.47882646322250366
14,kangaroo_horse,0.4658166766166687,0.47882646322250366
15,squirrel_cat,0.6924679279327393,0.6281740069389343
16,rabbit_deer,0.7764639854431152,0.6843189895153046
17,raccoon_rabbit,0.6904371082782745,0.6652264297008514
18,horse_monkey,0.5323024690151215,0.3798633813858032
19,rabbit_camel,0.31959277391433716,0.3205324411392212
20,monkey_dog,0.6182437539100647,0.49322909116744995
21,monkey_squirrel,0.5168746709823608,0.4085209369659424
22,horse_goat,0.5479480624198914,0.39201468229293823
23,giraffe_zebra,0.7909214049577713,0.6148244142532349
24,horse_cow,0.4424239993095398,0.27179139852523804
25,rhinoceros_cow,0.7118470668792725,0.7308037579059601
26,zebra_deer,1.0583820007741451,0.6929675042629242
27,cow_lion,0.3899417519569397,0.40157872438430786
28,donkey_cow,0.928377591073513,0.8436599224805832
29,lion_cow,0.3899417519569397,0.40157872438430786
30,bear_cow,0.4029744267463684,0.4211229681968689
31,camel_rhinoceros,0.5747206807136536,0.558439701795578
32,cat_sheep,0.563164234161377,0.5732861757278442
33,giraffe_donkey,0.9584966227412224,0.8390899002552032
34,giraffe_lion,0.6000084578990936,0.6245641112327576
35,cow_dog,0.5629203915596008,0.4262557625770569
36,giraffe_dog,0.7388483285903931,0.5773428976535797
37,leopard_zebra,0.3348023295402527,0.36377352476119995
38,donkey_dog,0.6784463226795197,0.8105745166540146
39,cat_dog,0.6917013823986053,0.6095374226570129
40,lion_bear,0.5719461143016815,0.5961182117462158
41,rabbit_raccoon,0.6904371082782745,0.6652264297008514
42,bear_leopard,0.7852833867073059,0.6895005106925964
43,rhinoceros_horse,0.6895986795425415,0.5737192630767822
44,raccoon_lion,0.6221438050270081,0.6480671167373657
45,tiger_raccoon,0.768077164888382,0.5991321802139282
46,dog_bear,0.7928023189306259,0.6276600360870361
47,dog_raccoon,0.6422180831432343,0.46476149559020996
48,deer_sheep,0.5000297427177429,0.5142145752906799
