,Concept,Cosine Similarity,Correlation
0,bee_raccoon,1.367369294166565,1.347655326128006
1,bird_ant,0.8565611243247986,0.8640242218971252
2,ant_raccoon,0.9662490338087082,0.9256462007761002
3,deer_fish,0.8606705218553543,0.8421066552400589
4,bear_frog,0.9254224896430969,0.9344472512602806
5,alligator_rhinoceros,0.7706311047077179,0.7593563348054886
6,rhinoceros_alligator,0.7706311047077179,0.7593563348054886
7,bird_deer,0.8838784247636795,0.8874502032995224
8,frog_turtle,0.7857258021831512,0.7781954407691956
9,bird_horse,0.9936437257565558,1.0091827353462577
10,horse_bird,0.9936437257565558,1.0091827353462577
11,alligator_turtle,0.8216231465339661,0.819144606590271
12,kangaroo_camel,0.907808393239975,0.906122051179409
13,horse_kangaroo,0.9599245898425579,0.9734332598745823
14,kangaroo_horse,0.9599245898425579,0.9734332598745823
15,squirrel_cat,0.9866529107093811,0.9936759537085891
16,rabbit_deer,0.8555189967155457,0.8754392564296722
17,raccoon_rabbit,0.9832751024514437,0.9342344775795937
18,horse_monkey,0.8888808116316795,0.8885065019130707
19,rabbit_camel,0.9099250063300133,0.8950538113713264
20,monkey_dog,0.9668175540864468,0.9713647812604904
21,monkey_squirrel,0.8195111304521561,0.819846972823143
22,horse_goat,1.2238376289606094,1.1345047056674957
23,giraffe_zebra,1.0133297946304083,0.9968370844144374
24,horse_cow,1.128348395228386,1.0276124197989702
25,rhinoceros_cow,0.6009354591369629,0.6250511407852173
26,zebra_deer,0.7818160802125931,0.7962069362401962
27,cow_lion,0.6685314178466797,0.7166326940059662
28,donkey_cow,1.1543371826410294,0.9986451719887555
29,lion_cow,0.6685314178466797,0.7166326940059662
30,bear_cow,0.9149762243032455,0.8852051720023155
31,camel_rhinoceros,0.7954089939594269,0.7978888005018234
32,cat_sheep,1.1813749074935913,1.0662660375237465
33,giraffe_donkey,1.0144028523936868,0.9809833224862814
34,giraffe_lion,0.9854682218283415,0.9994479693705216
35,cow_dog,1.1112826317548752,0.9582383632659912
36,giraffe_dog,0.9610297307372093,0.9234815239906311
37,leopard_zebra,0.8869714066386223,0.9723099060356617
38,donkey_dog,0.6981600522994995,0.8858087286353111
39,cat_dog,0.7320614755153656,0.842047780752182
40,lion_bear,0.8559618890285492,0.8367538601160049
41,rabbit_raccoon,0.9832751024514437,0.9342344775795937
42,bear_leopard,0.9166993722319603,0.9374067261815071
43,rhinoceros_horse,1.016198318451643,0.9671646952629089
44,raccoon_lion,0.6150110065937042,0.6343888342380524
45,tiger_raccoon,0.9669440314173698,0.9838322624564171
46,dog_bear,0.944647304713726,0.9733327515423298
47,dog_raccoon,1.0508703105151653,0.9822142496705055
48,deer_sheep,0.8555855304002762,0.8008885681629181
