,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.6919487118721008,0.6971229314804077
1,bird_ant,0.7247342467308044,0.7231382727622986
2,ant_raccoon,0.599894106388092,0.6037508249282837
3,deer_fish,0.7759088575839996,0.7421198487281799
4,bear_frog,1.130230188369751,0.9874510560184717
5,alligator_rhinoceros,0.8070320188999176,0.798365443944931
6,rhinoceros_alligator,0.8070320188999176,0.798365443944931
7,bird_deer,0.8191538900136948,0.8119216114282608
8,frog_turtle,0.8675115704536438,0.8742677569389343
9,bird_horse,0.7789249271154404,0.7520307153463364
10,horse_bird,0.7789249271154404,0.7520307153463364
11,alligator_turtle,0.7863966375589371,0.7850395739078522
12,kangaroo_camel,0.516433835029602,0.530193954706192
13,horse_kangaroo,0.5067645013332367,0.5177665650844574
14,kangaroo_horse,0.5067645013332367,0.5177665650844574
15,squirrel_cat,0.9326711818575859,0.8617748916149139
16,rabbit_deer,0.843888595700264,0.8895856216549873
17,raccoon_rabbit,0.9608501754701138,0.9471915625035763
18,horse_monkey,0.6254877150058746,0.6203325986862183
19,rabbit_camel,0.9707077629864216,1.0067214383743703
20,monkey_dog,0.5900948643684387,0.5936943888664246
21,monkey_squirrel,0.7630537152290344,0.7722790241241455
22,horse_goat,0.4760664701461792,0.48343807458877563
23,giraffe_zebra,0.803876131772995,0.7838433980941772
24,horse_cow,0.6884154975414276,0.6348079442977905
25,rhinoceros_cow,0.8392653167247772,0.828746035695076
26,zebra_deer,0.6529175639152527,0.7212774157524109
27,cow_lion,0.719259649515152,0.7181477248668671
28,donkey_cow,0.7943467497825623,0.7830667197704315
29,lion_cow,0.719259649515152,0.7181477248668671
30,bear_cow,0.6451252400875092,0.6373679637908936
31,camel_rhinoceros,0.7021979093551636,0.7275609374046326
32,cat_sheep,0.8094616681337357,0.8001588732004166
33,giraffe_donkey,0.8221793621778488,0.8167958408594131
34,giraffe_lion,0.6465663015842438,0.6462222635746002
35,cow_dog,0.6606055498123169,0.6565690040588379
36,giraffe_dog,0.7413248717784882,0.7397840321063995
37,leopard_zebra,0.4928305745124817,0.5948553383350372
38,donkey_dog,0.7617406100034714,0.7716402262449265
39,cat_dog,0.7249894440174103,0.7139285802841187
40,lion_bear,0.6468376815319061,0.619072437286377
41,rabbit_raccoon,0.9608501754701138,0.9471915625035763
42,bear_leopard,0.9755079764872789,0.7967733442783356
43,rhinoceros_horse,0.6212603449821472,0.6676365733146667
44,raccoon_lion,0.6656987965106964,0.6634959578514099
45,tiger_raccoon,0.8949906826019287,0.8703977465629578
46,dog_bear,0.7567531168460846,0.716252326965332
47,dog_raccoon,0.6933069825172424,0.6869795918464661
48,deer_sheep,0.7146861851215363,0.7224631607532501
