,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.6696731746196747,0.602086067199707
1,bird_ant,0.37547755241394043,0.3916490077972412
2,ant_raccoon,0.47576433420181274,0.49712979793548584
3,deer_fish,0.5117851793766022,0.5852973461151123
4,bear_frog,0.5887898504734039,0.6024431884288788
5,alligator_rhinoceros,0.350109338760376,0.39208441972732544
6,rhinoceros_alligator,0.350109338760376,0.39208441972732544
7,bird_deer,0.6046701967716217,0.6700953841209412
8,frog_turtle,0.3774031400680542,0.3975328207015991
9,bird_horse,0.30100637674331665,0.3206241726875305
10,horse_bird,0.30100637674331665,0.3206241726875305
11,alligator_turtle,0.3510352373123169,0.3701726198196411
12,kangaroo_camel,0.27618032693862915,0.2943497896194458
13,horse_kangaroo,0.19657272100448608,0.23881304264068604
14,kangaroo_horse,0.19657272100448608,0.23881304264068604
15,squirrel_cat,0.44045865535736084,0.4409141540527344
16,rabbit_deer,0.7349140048027039,0.6817957162857056
17,raccoon_rabbit,0.5761212408542633,0.5526795983314514
18,horse_monkey,0.23518943786621094,0.25171124935150146
19,rabbit_camel,0.4660966396331787,0.4398401379585266
20,monkey_dog,0.2740774154663086,0.29864609241485596
21,monkey_squirrel,0.382851779460907,0.370792031288147
22,horse_goat,0.31833040714263916,0.4040983319282532
23,giraffe_zebra,0.5130592584609985,0.5707849562168121
24,horse_cow,0.22246116399765015,0.27900320291519165
25,rhinoceros_cow,0.3446378707885742,0.41380614042282104
26,zebra_deer,0.423555850982666,0.5449621081352234
27,cow_lion,0.24238264560699463,0.29166388511657715
28,donkey_cow,0.5834969282150269,0.5778034925460815
29,lion_cow,0.24238264560699463,0.29166388511657715
30,bear_cow,0.4534217119216919,0.4357902407646179
31,camel_rhinoceros,0.41130924224853516,0.4465596079826355
32,cat_sheep,0.5372003614902496,0.5468912422657013
33,giraffe_donkey,0.5865393280982971,0.5967837870121002
34,giraffe_lion,0.4441279172897339,0.4871954321861267
35,cow_dog,0.2829793095588684,0.3338972330093384
36,giraffe_dog,0.4471368193626404,0.48885393142700195
37,leopard_zebra,0.31955277919769287,0.37102949619293213
38,donkey_dog,0.466766893863678,0.4648211598396301
39,cat_dog,0.406869113445282,0.4051424264907837
40,lion_bear,0.47312092781066895,0.47380441427230835
41,rabbit_raccoon,0.5761212408542633,0.5526795983314514
42,bear_leopard,0.5677980482578278,0.579302191734314
43,rhinoceros_horse,0.31859105825424194,0.3772715926170349
44,raccoon_lion,0.3754047155380249,0.4080183506011963
45,tiger_raccoon,0.4430035948753357,0.48496299982070923
46,dog_bear,0.5139130055904388,0.5203151106834412
47,dog_raccoon,0.426532506942749,0.4639360308647156
48,deer_sheep,0.4475235939025879,0.5225259959697723
