,Concept,Euclidean,Pearson
0,bee_raccoon,0.38235950469970703,0.7183212041854858
1,bird_ant,0.23993945121765137,0.5241211652755737
2,ant_raccoon,0.3093295693397522,0.48576486110687256
3,deer_fish,0.27180781960487366,0.6929506957530975
4,bear_frog,0.29235345125198364,0.598564088344574
5,alligator_rhinoceros,0.24741877615451813,0.5733907520771027
6,rhinoceros_alligator,0.24741877615451813,0.5733907520771027
7,bird_deer,0.2583790123462677,0.5735850930213928
8,bird_horse,0.24818888306617737,0.4831855297088623
9,horse_bird,0.24818888306617737,0.4831855297088623
10,kangaroo_camel,0.2902090847492218,0.35452622175216675
11,horse_kangaroo,0.283998966217041,0.44219183921813965
12,kangaroo_horse,0.283998966217041,0.44219183921813965
13,elephant_deer,0.2680509686470032,0.601389616727829
14,squirrel_cat,0.2919027507305145,0.6011511087417603
15,rabbit_deer,0.22664684057235718,0.5348060727119446
16,raccoon_rabbit,0.26931264996528625,0.46003496646881104
17,horse_monkey,0.2076091468334198,0.3541889190673828
18,rabbit_camel,0.23147031664848328,0.46531665325164795
19,monkey_dog,0.27668464183807373,0.4180777668952942
20,monkey_squirrel,0.22724036872386932,0.40882009267807007
21,horse_goat,0.24324887990951538,0.4828416109085083
22,giraffe_zebra,0.32916590571403503,0.6299389898777008
23,horse_cow,0.20510844886302948,0.3915683627128601
24,rhinoceros_cow,0.24639791250228882,0.5527821481227875
25,zebra_deer,0.29499924182891846,0.5573181211948395
26,cow_lion,0.24594371020793915,0.3551018238067627
27,donkey_cow,0.2825285792350769,0.746084451675415
28,lion_cow,0.24594371020793915,0.3551018238067627
29,bear_cow,0.23041218519210815,0.38208287954330444
30,camel_rhinoceros,0.25893083214759827,0.49114227294921875
31,cat_sheep,0.3268720209598541,0.7299880683422089
32,giraffe_donkey,0.29387375712394714,0.7714842706918716
33,giraffe_lion,0.3182041049003601,0.5213595032691956
34,cow_dog,0.3245806396007538,0.5420100688934326
35,giraffe_dog,0.3781608045101166,0.6291295886039734
36,leopard_zebra,0.32344406843185425,0.6733329892158508
37,donkey_dog,0.39415401220321655,0.7972515523433685
38,cat_dog,0.29983216524124146,0.4432186484336853
39,lion_bear,0.27087879180908203,0.4375818967819214
40,rabbit_raccoon,0.26931264996528625,0.46003496646881104
41,bear_leopard,0.2685839831829071,0.5299296379089355
42,rhinoceros_horse,0.2651687562465668,0.5431966483592987
43,raccoon_lion,0.2593313157558441,0.39812374114990234
44,tiger_raccoon,0.2385980784893036,0.3532543182373047
45,dog_bear,0.28937187790870667,0.4190508723258972
46,dog_raccoon,0.29092851281166077,0.43966352939605713
47,deer_sheep,0.26633378863334656,0.6239048838615417
