,Concept,Euclidean,Pearson
0,bee_raccoon,0.6980186700820923,0.8997880667448044
1,bird_ant,0.5717641711235046,0.8184215128421783
2,ant_raccoon,0.7386133074760437,0.9170142933726311
3,deer_fish,0.49546313285827637,0.8524753898382187
4,bear_frog,0.5126821398735046,0.8979295045137405
5,alligator_rhinoceros,0.5934882164001465,1.0366523563861847
6,rhinoceros_alligator,0.5934882164001465,1.0366523563861847
7,bird_deer,0.4996054470539093,0.7898106426000595
8,frog_turtle,0.5453954935073853,0.8522824347019196
9,bird_horse,0.4763140380382538,0.8402554839849472
10,horse_bird,0.4763140380382538,0.8402554839849472
11,alligator_turtle,0.5485832095146179,0.9550592266023159
12,kangaroo_camel,0.5528764724731445,0.7655627578496933
13,horse_kangaroo,0.48536279797554016,0.7074392437934875
14,kangaroo_horse,0.48536279797554016,0.7074392437934875
15,elephant_deer,0.5201467871665955,0.9634641632437706
16,squirrel_cat,0.5190402865409851,0.746103972196579
17,rabbit_deer,0.43264204263687134,0.833211287856102
18,raccoon_rabbit,0.594557523727417,0.8897610902786255
19,horse_monkey,0.4011082947254181,0.7692252546548843
20,rabbit_camel,0.45325398445129395,0.7977924197912216
21,monkey_dog,0.47809070348739624,0.8462619781494141
22,monkey_squirrel,0.5616737604141235,1.012749039568007
23,horse_goat,0.4357507824897766,0.8263691663742065
24,horse_cow,0.3929577171802521,0.7419957220554352
25,rhinoceros_cow,0.49027928709983826,0.7147690057754517
26,cow_lion,0.47282302379608154,0.7373588979244232
27,donkey_cow,0.4870738089084625,0.7964163273572922
28,lion_cow,0.47282302379608154,0.7373588979244232
29,bear_cow,0.4667888283729553,0.8184862583875656
30,camel_rhinoceros,0.5889196991920471,0.895210862159729
31,cat_sheep,0.5124255418777466,0.7289014756679535
32,giraffe_donkey,0.5924510359764099,0.7827575653791428
33,giraffe_lion,0.7345869541168213,0.950107354670763
34,cow_dog,0.4676593542098999,0.8045324385166168
35,giraffe_dog,0.6763569116592407,0.8857649341225624
36,donkey_dog,0.5680768489837646,0.9550371505320072
37,cat_dog,0.5721873044967651,0.7953025549650192
38,lion_bear,0.4964877665042877,0.7742048799991608
39,rabbit_raccoon,0.594557523727417,0.8897610902786255
40,bear_leopard,0.6090547442436218,0.9886452481150627
41,rhinoceros_horse,0.5073574185371399,0.8159389197826385
42,raccoon_lion,0.662511944770813,0.8694779127836227
43,tiger_raccoon,0.5191638469696045,0.7032354176044464
44,dog_bear,0.5370978116989136,0.9715972635895014
45,dog_raccoon,0.5941011905670166,0.7693667560815811
46,deer_sheep,0.5241631865501404,0.794433131814003
