,Concept,Euclidean,Pearson
0,bee_raccoon,0.4084652364253998,0.24795770645141602
1,bird_ant,0.5763604640960693,0.461098849773407
2,ant_raccoon,0.3870607018470764,0.22978651523590088
3,deer_fish,0.3872551918029785,0.4147132635116577
4,bear_frog,0.3496447205543518,0.3782308101654053
5,alligator_rhinoceros,0.3885961174964905,0.33888500928878784
6,rhinoceros_alligator,0.3885961174964905,0.33888500928878784
7,bird_deer,0.44401195645332336,0.3822048306465149
8,bird_horse,0.4005400538444519,0.31697821617126465
9,horse_bird,0.4005400538444519,0.31697821617126465
10,kangaroo_camel,0.35456469655036926,0.27841717004776
11,horse_kangaroo,0.2886614501476288,0.19455331563949585
12,kangaroo_horse,0.2886614501476288,0.19455331563949585
13,elephant_deer,0.3579150140285492,0.3512535095214844
14,squirrel_cat,0.3804038465023041,0.21769535541534424
15,rabbit_deer,0.30678242444992065,0.24572795629501343
16,raccoon_rabbit,0.407389372587204,0.20908111333847046
17,horse_monkey,0.24843905866146088,0.15652447938919067
18,rabbit_camel,0.3402777314186096,0.264832079410553
19,monkey_dog,0.3340476453304291,0.18619227409362793
20,monkey_squirrel,0.2994770109653473,0.18662774562835693
21,horse_goat,0.2959000766277313,0.20560312271118164
22,giraffe_zebra,0.3638586401939392,0.3153940439224243
23,horse_cow,0.26326784491539,0.2109673023223877
24,rhinoceros_cow,0.3587700128555298,0.3703386187553406
25,zebra_deer,0.42052948474884033,0.4100181460380554
26,cow_lion,0.31962671875953674,0.23627310991287231
27,donkey_cow,0.3248116075992584,0.33400213718414307
28,lion_cow,0.31962671875953674,0.23627310991287231
29,bear_cow,0.2772291600704193,0.27084189653396606
30,camel_rhinoceros,0.432994544506073,0.4087299108505249
31,cat_sheep,0.4965151846408844,0.34521156549453735
32,giraffe_donkey,0.3489632308483124,0.3735600709915161
33,giraffe_lion,0.37228089570999146,0.3220282793045044
34,cow_dog,0.3962947130203247,0.24907392263412476
35,giraffe_dog,0.4047456979751587,0.31289565563201904
36,leopard_zebra,0.3571215271949768,0.29359155893325806
37,donkey_dog,0.41641655564308167,0.32460659742355347
38,cat_dog,0.34170836210250854,0.17550957202911377
39,lion_bear,0.3686003088951111,0.3197799324989319
40,rabbit_raccoon,0.407389372587204,0.20908111333847046
41,bear_leopard,0.30948489904403687,0.2767435312271118
42,rhinoceros_horse,0.36673781275749207,0.33875709772109985
43,raccoon_lion,0.3854878842830658,0.22322118282318115
44,tiger_raccoon,0.43999743461608887,0.31094568967819214
45,dog_bear,0.4496247470378876,0.31533271074295044
46,dog_raccoon,0.346451997756958,0.18100810050964355
47,deer_sheep,0.3505232036113739,0.3571283221244812
