,Concept,Euclidean,Pearson
0,bee_raccoon,0.3266315758228302,0.4986036419868469
1,bird_ant,0.7124444246292114,1.049832921475172
2,ant_raccoon,0.41631004214286804,0.5475935339927673
3,deer_fish,0.3415638208389282,0.6725337505340576
4,bear_frog,0.35594236850738525,0.7632214277982712
5,alligator_rhinoceros,0.4296724498271942,0.7875794321298599
6,rhinoceros_alligator,0.4296724498271942,0.7875794321298599
7,bird_deer,0.48392757773399353,0.9416730515658855
8,frog_turtle,0.3933970332145691,0.8171429932117462
9,bird_horse,0.4576479196548462,0.9464259594678879
10,horse_bird,0.4576479196548462,0.9464259594678879
11,alligator_turtle,0.3379068374633789,0.6271880269050598
12,kangaroo_camel,0.33523640036582947,0.6227238476276398
13,horse_kangaroo,0.30232957005500793,0.6785759925842285
14,kangaroo_horse,0.30232957005500793,0.6785759925842285
15,elephant_deer,0.3203686475753784,0.6349917650222778
16,rabbit_deer,0.3080612123012543,0.6362066268920898
17,raccoon_rabbit,0.32618507742881775,0.5984957814216614
18,horse_monkey,0.28205496072769165,0.6875918209552765
19,rabbit_camel,0.33044198155403137,0.6391552090644836
20,monkey_dog,0.34137803316116333,0.6999832093715668
21,monkey_squirrel,0.31570690870285034,0.708642840385437
22,horse_goat,0.2646787166595459,0.5758611559867859
23,giraffe_zebra,0.33717653155326843,0.5289795100688934
24,horse_cow,0.25140663981437683,0.5235586762428284
25,rhinoceros_cow,0.3023175299167633,0.7102968990802765
26,zebra_deer,0.34540221095085144,0.5698100626468658
27,cow_lion,0.29559987783432007,0.5536549389362335
28,donkey_cow,0.30665475130081177,0.4941752552986145
29,lion_cow,0.29559987783432007,0.5536549389362335
30,bear_cow,0.27778807282447815,0.6048713326454163
31,camel_rhinoceros,0.38996443152427673,0.7475250661373138
32,giraffe_donkey,0.3534512519836426,0.6699236631393433
33,giraffe_lion,0.367684006690979,0.5900159180164337
34,cow_dog,0.34849685430526733,0.5769956707954407
35,giraffe_dog,0.3431428074836731,0.6258081197738647
36,leopard_zebra,0.35408976674079895,0.5602049827575684
37,donkey_dog,0.3277086615562439,0.590671956539154
38,lion_bear,0.34819352626800537,0.7295410633087158
39,rabbit_raccoon,0.32618507742881775,0.5984957814216614
40,bear_leopard,0.3544958531856537,0.737217515707016
41,rhinoceros_horse,0.3499097526073456,0.8058219999074936
42,raccoon_lion,0.3315961956977844,0.566664308309555
43,tiger_raccoon,0.32579708099365234,0.45921790599823
44,dog_bear,0.3824456036090851,0.7510692924261093
45,dog_raccoon,0.3286610543727875,0.5424176752567291
46,deer_sheep,0.34822261333465576,0.6900328397750854
