,Concept,Euclidean,Pearson
0,bee_raccoon,0.28655779361724854,0.3514460325241089
1,bird_ant,0.6562878489494324,0.8718522787094116
2,ant_raccoon,0.4066833555698395,0.4618862271308899
3,deer_fish,0.302901953458786,0.5737126171588898
4,bear_frog,0.3050675690174103,0.7168149948120117
5,alligator_rhinoceros,0.40263912081718445,0.6851048171520233
6,rhinoceros_alligator,0.40263912081718445,0.6851048171520233
7,bird_deer,0.4264656603336334,0.7655827850103378
8,bird_horse,0.46885213255882263,0.7548954784870148
9,horse_bird,0.46885213255882263,0.7548954784870148
10,kangaroo_camel,0.32828012108802795,0.4505317807197571
11,horse_kangaroo,0.28591668605804443,0.4390556812286377
12,kangaroo_horse,0.28591668605804443,0.4390556812286377
13,elephant_deer,0.2680588364601135,0.39514684677124023
14,squirrel_cat,0.2774554193019867,0.36181533336639404
15,rabbit_deer,0.29444175958633423,0.5207793712615967
16,raccoon_rabbit,0.32172808051109314,0.5738193988800049
17,horse_monkey,0.24637170135974884,0.3330487608909607
18,rabbit_camel,0.3607240617275238,0.4901762008666992
19,monkey_dog,0.3301772475242615,0.48012274503707886
20,monkey_squirrel,0.2581385672092438,0.3736693263053894
21,horse_goat,0.221334308385849,0.259726881980896
22,giraffe_zebra,0.2871479392051697,0.39063555002212524
23,horse_cow,0.2623123526573181,0.3642222285270691
24,rhinoceros_cow,0.2622838616371155,0.5601243674755096
25,zebra_deer,0.3243563771247864,0.4483376741409302
26,cow_lion,0.25977823138237,0.4838326573371887
27,donkey_cow,0.221010223031044,0.39979088306427
28,lion_cow,0.25977823138237,0.4838326573371887
29,bear_cow,0.2514195144176483,0.5562037825584412
30,camel_rhinoceros,0.4232610762119293,0.6058846712112427
31,cat_sheep,0.3995586633682251,0.5871839821338654
32,giraffe_donkey,0.32603463530540466,0.5751247406005859
33,giraffe_lion,0.30865606665611267,0.5004591941833496
34,cow_dog,0.34174463152885437,0.4955395460128784
35,giraffe_dog,0.25449690222740173,0.33237189054489136
36,leopard_zebra,0.37224280834198,0.46312475204467773
37,donkey_dog,0.3343508839607239,0.46386969089508057
38,cat_dog,0.317409485578537,0.4425485134124756
39,lion_bear,0.2866327464580536,0.4972037076950073
40,rabbit_raccoon,0.32172808051109314,0.5738193988800049
41,bear_leopard,0.2910130023956299,0.6251448392868042
42,rhinoceros_horse,0.40438541769981384,0.7064025104045868
43,raccoon_lion,0.289378821849823,0.4564868211746216
44,tiger_raccoon,0.2982729375362396,0.39026880264282227
45,dog_bear,0.37470290064811707,0.5176707208156586
46,dog_raccoon,0.3147134780883789,0.43032920360565186
47,deer_sheep,0.34005337953567505,0.5783876180648804
