,Concept,Euclidean,Pearson
0,bee_raccoon,0.41850343346595764,1.0100525049492717
1,bird_ant,0.3690088987350464,0.9890752946957946
2,ant_raccoon,0.39951103925704956,0.942178200930357
3,deer_fish,0.3517312705516815,0.9856943488121033
4,bear_frog,0.36304447054862976,1.0302752740681171
5,alligator_rhinoceros,0.3599834144115448,1.0112907039001584
6,rhinoceros_alligator,0.3599834144115448,1.0112907039001584
7,bird_deer,0.3609181344509125,1.0364230871200562
8,frog_turtle,0.38156890869140625,1.1419522315263748
9,bird_horse,0.31374290585517883,1.0838061943650246
10,horse_bird,0.31374290585517883,1.0838061943650246
11,alligator_turtle,0.33796894550323486,0.9765576999634504
12,kangaroo_camel,0.42042526602745056,1.0683768019080162
13,horse_kangaroo,0.29109248518943787,0.9082012549042702
14,kangaroo_horse,0.29109248518943787,0.9082012549042702
15,elephant_deer,0.3448261022567749,0.9226116985082626
16,squirrel_cat,0.38773590326309204,1.1054492965340614
17,rabbit_deer,0.3089383840560913,0.933245450258255
18,raccoon_rabbit,0.3666411340236664,1.1361128985881805
19,horse_monkey,0.25087761878967285,0.9794496707618237
20,rabbit_camel,0.31951355934143066,0.8160237520933151
21,monkey_dog,0.3120230436325073,0.9388655796647072
22,monkey_squirrel,0.3128611445426941,0.8771758079528809
23,horse_goat,0.3227677643299103,1.1346147954463959
24,horse_cow,0.2621326744556427,1.0791583061218262
25,rhinoceros_cow,0.31761690974235535,0.9940044316463172
26,cow_lion,0.29527920484542847,0.9700458757579327
27,donkey_cow,0.3031885027885437,0.9522658996284008
28,lion_cow,0.29527920484542847,0.9700458757579327
29,bear_cow,0.30711281299591064,1.0105624916031957
30,camel_rhinoceros,0.42828965187072754,1.056749563664198
31,cat_sheep,0.3414386212825775,0.8935321047902107
32,giraffe_donkey,0.3626292943954468,0.9524367265403271
33,giraffe_lion,0.35971423983573914,1.0152709605172276
34,cow_dog,0.30203408002853394,0.8544895499944687
35,giraffe_dog,0.3681935966014862,0.8730209618806839
36,donkey_dog,0.3895229399204254,1.1167162880301476
37,cat_dog,0.3752599358558655,0.9723290130496025
38,lion_bear,0.3396560847759247,0.9587423950433731
39,rabbit_raccoon,0.3666411340236664,1.1361128985881805
40,bear_leopard,0.40702489018440247,0.9961328583303839
41,rhinoceros_horse,0.28939712047576904,0.8637464344501495
42,raccoon_lion,0.36536067724227905,1.0171488504856825
43,tiger_raccoon,0.3603375256061554,0.9084067121148109
44,dog_bear,0.3695213794708252,1.0416207388043404
45,dog_raccoon,0.38559094071388245,0.9406773708760738
46,deer_sheep,0.34661874175071716,0.893296055495739
