,Concept,Euclidean,Pearson
0,bee_raccoon,0.3265204429626465,0.9323003441095352
1,bird_ant,0.2887021005153656,0.8485645651817322
2,ant_raccoon,0.3143140375614166,0.8758084177970886
3,deer_fish,0.24408356845378876,0.6904621720314026
4,bear_frog,0.3221699595451355,0.8287300020456314
5,alligator_rhinoceros,0.3270503580570221,1.0384128168225288
6,rhinoceros_alligator,0.3270503580570221,1.0384128168225288
7,bird_deer,0.2600698471069336,0.7836708724498749
8,frog_turtle,0.30232924222946167,0.8445167690515518
9,bird_horse,0.2527165114879608,0.9184709265828133
10,horse_bird,0.2527165114879608,0.9184709265828133
11,alligator_turtle,0.2736550271511078,0.777771845459938
12,kangaroo_camel,0.31755590438842773,0.988877915777266
13,horse_kangaroo,0.23117685317993164,0.7377231419086456
14,kangaroo_horse,0.23117685317993164,0.7377231419086456
15,elephant_deer,0.28197529911994934,0.8042434602975845
16,squirrel_cat,0.28788164258003235,0.9181552678346634
17,rabbit_deer,0.24508050084114075,0.7712449580430984
18,raccoon_rabbit,0.26868242025375366,0.7575105726718903
19,horse_monkey,0.22968551516532898,0.8962118104100227
20,rabbit_camel,0.23829509317874908,0.6567535102367401
21,monkey_dog,0.26903972029685974,0.6997728645801544
22,monkey_squirrel,0.26984891295433044,0.8905438780784607
23,horse_goat,0.2296280860900879,0.843805730342865
24,horse_cow,0.17460997402668,0.5701055526733398
25,rhinoceros_cow,0.24466976523399353,0.8975406140089035
26,cow_lion,0.2462719827890396,0.7793252170085907
27,donkey_cow,0.23868423700332642,0.7869679033756256
28,lion_cow,0.2462719827890396,0.7793252170085907
29,bear_cow,0.27108657360076904,0.8258151561021805
30,camel_rhinoceros,0.33253756165504456,1.0406840778887272
31,cat_sheep,0.25634342432022095,0.7882084995508194
32,giraffe_donkey,0.3226858675479889,0.9197990298271179
33,giraffe_lion,0.32464513182640076,0.9130206108093262
34,cow_dog,0.2657088041305542,0.6331705152988434
35,giraffe_dog,0.3716917932033539,0.9380117431282997
36,donkey_dog,0.304225891828537,0.8322403281927109
37,cat_dog,0.3297412097454071,0.9126540198922157
38,lion_bear,0.2782382369041443,0.6806074678897858
39,rabbit_raccoon,0.26868242025375366,0.7575105726718903
40,bear_leopard,0.3279818296432495,1.0436877757310867
41,rhinoceros_horse,0.2560279071331024,0.9031703174114227
42,raccoon_lion,0.3033216893672943,0.7964566648006439
43,tiger_raccoon,0.2851618826389313,0.7506295740604401
44,dog_bear,0.35690590739250183,0.8998864516615868
45,dog_raccoon,0.3167112469673157,0.7784365713596344
46,deer_sheep,0.2578561305999756,0.8346359878778458
