,Concept,Euclidean,Pearson
0,bee_raccoon,0.43172889947891235,0.9088722690939903
1,bird_ant,0.3967774212360382,0.9415746666491032
2,ant_raccoon,0.4191729426383972,0.9353455156087875
3,deer_fish,0.3732738494873047,1.0075727622024715
4,bear_frog,0.427167683839798,1.1213607341051102
5,alligator_rhinoceros,0.4346393942832947,1.2123032808303833
6,rhinoceros_alligator,0.4346393942832947,1.2123032808303833
7,bird_deer,0.3219723403453827,0.870864674448967
8,frog_turtle,0.4791971743106842,0.9500942379236221
9,bird_horse,0.31334614753723145,0.9793426617980003
10,horse_bird,0.31334614753723145,0.9793426617980003
11,alligator_turtle,0.3651134967803955,0.8822057247161865
12,kangaroo_camel,0.4286416172981262,1.0008875830098987
13,horse_kangaroo,0.3147203326225281,0.8447533994913101
14,kangaroo_horse,0.3147203326225281,0.8447533994913101
15,elephant_deer,0.3818768262863159,0.9387179426848888
16,squirrel_cat,0.35619139671325684,0.8206474035978317
17,rabbit_deer,0.30779334902763367,0.9332013577222824
18,raccoon_rabbit,0.3546547293663025,0.9577050246298313
19,horse_monkey,0.2926691472530365,0.9361345916986465
20,rabbit_camel,0.3230992257595062,0.8302968293428421
21,monkey_dog,0.3336476981639862,0.9631403908133507
22,monkey_squirrel,0.363536536693573,1.0780178233981133
23,horse_goat,0.3405088484287262,0.9664266370236874
24,horse_cow,0.24947434663772583,0.8700873106718063
25,rhinoceros_cow,0.34155598282814026,0.9725545216351748
26,cow_lion,0.3227469325065613,0.9557396098971367
27,donkey_cow,0.3258747458457947,0.9627652913331985
28,lion_cow,0.3227469325065613,0.9557396098971367
29,bear_cow,0.3450542092323303,1.0068619241937995
30,camel_rhinoceros,0.46433573961257935,0.9665534161031246
31,cat_sheep,0.38241666555404663,0.839767798781395
32,giraffe_donkey,0.42436736822128296,1.0896743461489677
33,giraffe_lion,0.41379037499427795,0.886629045009613
34,cow_dog,0.3507060110569,1.0562913864850998
35,giraffe_dog,0.46346405148506165,1.0203300341963768
36,donkey_dog,0.3918035626411438,0.9557396583259106
37,cat_dog,0.4606209397315979,1.006637857761234
38,lion_bear,0.3969661295413971,1.0640325993299484
39,rabbit_raccoon,0.3546547293663025,0.9577050246298313
40,bear_leopard,0.3955670893192291,0.9882418923079967
41,rhinoceros_horse,0.31139835715293884,0.8317496180534363
42,raccoon_lion,0.4085848033428192,1.0997003093361855
43,tiger_raccoon,0.3884735405445099,0.9840700421482325
44,dog_bear,0.38344767689704895,0.9987941270228475
45,dog_raccoon,0.42426201701164246,1.0751500949263573
46,deer_sheep,0.3669879138469696,0.9608437530696392
