,Concept,Euclidean,Pearson
0,bee_raccoon,0.45232486724853516,0.8357527107000351
1,bird_ant,0.40880775451660156,0.9606179930269718
2,ant_raccoon,0.40711677074432373,0.7352485358715057
3,deer_fish,0.4493759274482727,0.9152812287211418
4,bear_frog,0.45222166180610657,1.0654679611325264
5,alligator_rhinoceros,0.3473077416419983,0.9475831836462021
6,rhinoceros_alligator,0.3473077416419983,0.9475831836462021
7,bird_deer,0.3666924238204956,0.8315182030200958
8,frog_turtle,0.5135158896446228,1.0260994136333466
9,bird_horse,0.3251152038574219,0.9192660674452782
10,horse_bird,0.3251152038574219,0.9192660674452782
11,alligator_turtle,0.4333440661430359,0.9108972698450089
12,kangaroo_camel,0.45473161339759827,1.023257002234459
13,horse_kangaroo,0.32255691289901733,0.8842684179544449
14,kangaroo_horse,0.32255691289901733,0.8842684179544449
15,elephant_deer,0.41426074504852295,0.8400801420211792
16,squirrel_cat,0.401570200920105,0.8852322772145271
17,rabbit_deer,0.4061872959136963,0.9093345776200294
18,raccoon_rabbit,0.43532639741897583,0.901483342051506
19,horse_monkey,0.2665073275566101,0.8280537277460098
20,rabbit_camel,0.3412459194660187,0.8225497454404831
21,monkey_dog,0.3214598596096039,0.7047924399375916
22,monkey_squirrel,0.3847404420375824,0.9688918124884367
23,horse_goat,0.3210952877998352,0.9419148452579975
24,horse_cow,0.2805262804031372,0.9708442706614733
25,rhinoceros_cow,0.37383347749710083,0.8935478180646896
26,cow_lion,0.3385908007621765,0.8093832433223724
27,donkey_cow,0.3248862624168396,0.9028668254613876
28,lion_cow,0.3385908007621765,0.8093832433223724
29,bear_cow,0.32799941301345825,0.7631183564662933
30,camel_rhinoceros,0.49355217814445496,1.0122946659103036
31,cat_sheep,0.3469109833240509,0.741241842508316
32,giraffe_donkey,0.4954901933670044,1.1086202934384346
33,giraffe_lion,0.5174621939659119,1.0374092236161232
34,cow_dog,0.3452533781528473,0.7390357553958893
35,giraffe_dog,0.6129779815673828,1.1816875487565994
36,donkey_dog,0.3935438394546509,0.8350768834352493
37,cat_dog,0.5500980615615845,0.9606587551534176
38,lion_bear,0.4236001968383789,0.9613335318863392
39,rabbit_raccoon,0.43532639741897583,0.901483342051506
40,bear_leopard,0.40277430415153503,0.956424705684185
41,rhinoceros_horse,0.35284730792045593,0.8853460624814034
42,raccoon_lion,0.45869284868240356,0.8405489325523376
43,tiger_raccoon,0.4438541829586029,0.8304271399974823
44,dog_bear,0.35841211676597595,0.646943598985672
45,dog_raccoon,0.5251914262771606,0.836122527718544
46,deer_sheep,0.36766597628593445,0.8103397339582443
