,Concept,Euclidean,Pearson
0,bee_raccoon,0.7493868470191956,0.8708730041980743
1,bird_ant,0.5003363490104675,0.6592564880847931
2,ant_raccoon,0.6770195960998535,0.7179130017757416
3,deer_fish,0.5605483055114746,0.7555128633975983
4,alligator_rhinoceros,0.44373801350593567,0.5390071868896484
5,rhinoceros_alligator,0.44373801350593567,0.5390071868896484
6,bird_deer,0.5064617395401001,0.6521117985248566
7,frog_turtle,0.5455092787742615,0.6144532561302185
8,bird_horse,0.4546358287334442,0.6218960881233215
9,horse_bird,0.4546358287334442,0.6218960881233215
10,alligator_turtle,0.5333945155143738,0.7321972250938416
11,kangaroo_camel,0.5431324243545532,0.5250888168811798
12,horse_kangaroo,0.4929770529270172,0.49377626180648804
13,kangaroo_horse,0.4929770529270172,0.49377626180648804
14,elephant_deer,0.5538655519485474,0.7792823314666748
15,squirrel_cat,0.542995810508728,0.673610270023346
16,rabbit_deer,0.4711403250694275,0.6678845584392548
17,raccoon_rabbit,0.602005124092102,0.694728821516037
18,horse_monkey,0.37328094244003296,0.4570155739784241
19,rabbit_camel,0.5334279537200928,0.7076893746852875
20,monkey_dog,0.5042179226875305,0.5872531831264496
21,monkey_squirrel,0.46066051721572876,0.5953906178474426
22,horse_goat,0.45800772309303284,0.6496126055717468
23,giraffe_zebra,0.523585855960846,0.656025230884552
24,horse_cow,0.39204099774360657,0.5430857241153717
25,rhinoceros_cow,0.4858299791812897,0.6116757392883301
26,zebra_deer,0.543271005153656,0.6971125304698944
27,cow_lion,0.5160194039344788,0.6729256808757782
28,donkey_cow,0.5248382091522217,0.8083493560552597
29,lion_cow,0.5160194039344788,0.6729256808757782
30,camel_rhinoceros,0.5681623816490173,0.559625118970871
31,cat_sheep,0.5658097267150879,0.7592267990112305
32,giraffe_donkey,0.5540159344673157,0.7446453273296356
33,giraffe_lion,0.5890830159187317,0.7584179490804672
34,cow_dog,0.5756391286849976,0.7502902746200562
35,giraffe_dog,0.5837894678115845,0.6643960475921631
36,leopard_zebra,0.5077701807022095,0.6137300729751587
37,donkey_dog,0.6664509177207947,0.7648048102855682
38,cat_dog,0.5703439712524414,0.6465854048728943
39,rabbit_raccoon,0.602005124092102,0.694728821516037
40,rhinoceros_horse,0.48355063796043396,0.6083923280239105
41,raccoon_lion,0.6012163758277893,0.5870335102081299
42,tiger_raccoon,0.5411931872367859,0.4999745488166809
43,dog_raccoon,0.6074092388153076,0.6089320182800293
44,deer_sheep,0.5266827344894409,0.7240137755870819
