,Concept,Euclidean,Pearson
0,bee_raccoon,0.5965899229049683,0.9883146975189447
1,bird_ant,0.635709822177887,0.9742710944265127
2,ant_raccoon,0.5889825820922852,0.8315596431493759
3,deer_fish,0.5674804449081421,0.9265217110514641
4,bear_frog,0.614368200302124,0.945197906345129
5,alligator_rhinoceros,0.591484010219574,0.9959195186384022
6,rhinoceros_alligator,0.591484010219574,0.9959195186384022
7,bird_deer,0.5875099897384644,1.016331598162651
8,bird_horse,0.506710946559906,0.947424128651619
9,horse_bird,0.506710946559906,0.947424128651619
10,kangaroo_camel,0.6188279986381531,0.9305721968412399
11,horse_kangaroo,0.4942227900028229,0.884648509323597
12,kangaroo_horse,0.4942227900028229,0.884648509323597
13,elephant_deer,0.5743632912635803,1.0095533393323421
14,squirrel_cat,0.5829672813415527,0.825911283493042
15,rabbit_deer,0.5161316990852356,0.9830554611980915
16,raccoon_rabbit,0.4839232563972473,0.8075479120016098
17,horse_monkey,0.44457924365997314,0.9625225141644478
18,rabbit_camel,0.6077255606651306,1.0820358470082283
19,monkey_dog,0.4964776635169983,0.8062635064125061
20,monkey_squirrel,0.5274262428283691,0.9431775994598866
21,horse_goat,0.49479037523269653,0.9839038588106632
22,giraffe_zebra,0.5813456773757935,0.8939891830086708
23,horse_cow,0.4200693666934967,0.9777010306715965
24,rhinoceros_cow,0.5736072659492493,1.0279540847986937
25,zebra_deer,0.6763739585876465,1.078942134976387
26,cow_lion,0.5384813547134399,0.9177760854363441
27,donkey_cow,0.6565625667572021,0.9105332344770432
28,lion_cow,0.5384813547134399,0.9177760854363441
29,bear_cow,0.5299657583236694,1.025001397356391
30,camel_rhinoceros,0.6503232717514038,0.9494443498551846
31,cat_sheep,0.6198557615280151,0.8686912357807159
32,giraffe_donkey,0.7862288355827332,1.0267581027001143
33,giraffe_lion,0.6432417631149292,0.9506343565881252
34,cow_dog,0.5338555574417114,1.0277339443564415
35,giraffe_dog,0.5981534719467163,0.9455698542296886
36,leopard_zebra,0.6684760451316833,0.996361618861556
37,donkey_dog,0.708534836769104,0.8846492692828178
38,cat_dog,0.586915135383606,0.8258271515369415
39,lion_bear,0.6484124064445496,0.9938321970403194
40,rabbit_raccoon,0.4839232563972473,0.8075479120016098
41,bear_leopard,0.6079059839248657,0.9452445060014725
42,rhinoceros_horse,0.5283007025718689,0.8260102719068527
43,raccoon_lion,0.5739554762840271,0.8072125464677811
44,tiger_raccoon,0.6230754852294922,0.9695859421044588
45,dog_bear,0.5845693945884705,0.9096008688211441
46,dog_raccoon,0.5702557563781738,0.8828884437680244
47,deer_sheep,0.6297855973243713,1.0808991640806198
