,Concept,Euclidean,Pearson
0,bee_raccoon,0.5532617568969727,0.8557620793581009
1,bird_ant,0.797190248966217,1.0596822388470173
2,ant_raccoon,0.6225510239601135,0.931908369064331
3,deer_fish,0.5272529125213623,0.8165983259677887
4,bear_frog,0.6053617596626282,1.014152655377984
5,alligator_rhinoceros,0.6166111826896667,0.9527222961187363
6,rhinoceros_alligator,0.6166111826896667,0.9527222961187363
7,bird_deer,0.636555552482605,0.8856358602643013
8,bird_horse,0.5781956315040588,0.891279511153698
9,horse_bird,0.5781956315040588,0.891279511153698
10,kangaroo_camel,0.5490180253982544,0.799002081155777
11,horse_kangaroo,0.5329899191856384,0.8922927007079124
12,kangaroo_horse,0.5329899191856384,0.8922927007079124
13,elephant_deer,0.6256426572799683,0.981664352118969
14,squirrel_cat,0.5770577788352966,0.9156900867819786
15,rabbit_deer,0.4965035021305084,0.9416619725525379
16,raccoon_rabbit,0.5303816795349121,1.0192204136401415
17,horse_monkey,0.41969990730285645,0.7963224053382874
18,rabbit_camel,0.5658904910087585,1.0328087508678436
19,monkey_dog,0.5403004884719849,1.0587107688188553
20,monkey_squirrel,0.5396466851234436,1.0026632172521204
21,horse_goat,0.5056578516960144,0.9958736724220216
22,giraffe_zebra,0.525256872177124,0.7824254184961319
23,horse_cow,0.4174187481403351,0.9091083109378815
24,rhinoceros_cow,0.5168579816818237,0.9228076860308647
25,zebra_deer,0.5597406029701233,0.9279087483882904
26,cow_lion,0.4732038974761963,0.9201426357030869
27,donkey_cow,0.5305030345916748,1.0283302757889032
28,lion_cow,0.4732038974761963,0.9201426357030869
29,bear_cow,0.49652162194252014,0.9663578309118748
30,camel_rhinoceros,0.6953062415122986,1.022892689332366
31,cat_sheep,0.5756987929344177,0.9467669613659382
32,giraffe_donkey,0.5702247023582458,0.933692179620266
33,giraffe_lion,0.5429404973983765,0.8613898903131485
34,cow_dog,0.4799641966819763,0.89313705265522
35,giraffe_dog,0.5528591275215149,0.928688682615757
36,leopard_zebra,0.5472347140312195,0.8395400047302246
37,donkey_dog,0.5368773937225342,0.8728651702404022
38,cat_dog,0.5673607587814331,0.9277840554714203
39,lion_bear,0.5724103450775146,0.9428714513778687
40,rabbit_raccoon,0.5303816795349121,1.0192204136401415
41,bear_leopard,0.6059743762016296,0.9510576575994492
42,rhinoceros_horse,0.5146768093109131,0.9119398668408394
43,raccoon_lion,0.5758217573165894,0.956045638769865
44,tiger_raccoon,0.5976325273513794,0.8433911204338074
45,dog_bear,0.6356846690177917,1.0431700013577938
46,dog_raccoon,0.6171615719795227,1.0434986278414726
47,deer_sheep,0.5602726340293884,0.9491505585610867
