,Concept,Euclidean,Pearson
0,bee_raccoon,0.24911463260650635,1.0086329113692045
1,bird_ant,0.27365729212760925,1.0505355671048164
2,ant_raccoon,0.2653425931930542,1.0493819378316402
3,deer_fish,0.2622155249118805,0.9275904521346092
4,alligator_rhinoceros,0.19778452813625336,0.8644404709339142
5,rhinoceros_alligator,0.19778452813625336,0.8644404709339142
6,bird_deer,0.26714450120925903,0.9385472722351551
7,frog_turtle,0.2667728066444397,1.0762792602181435
8,bird_horse,0.24467290937900543,1.0388544760644436
9,horse_bird,0.24467290937900543,1.0388544760644436
10,alligator_turtle,0.24101655185222626,1.1424940377473831
11,kangaroo_camel,0.28991055488586426,1.0267359670251608
12,horse_kangaroo,0.25186586380004883,1.05000514164567
13,kangaroo_horse,0.25186586380004883,1.05000514164567
14,elephant_deer,0.26381564140319824,0.8867267891764641
15,squirrel_cat,0.2452889084815979,0.9501485824584961
16,rabbit_deer,0.24048714339733124,1.0721926987171173
17,raccoon_rabbit,0.2393786609172821,1.1153532788157463
18,horse_monkey,0.18161845207214355,0.9318905472755432
19,rabbit_camel,0.22345054149627686,0.8800235167145729
20,monkey_dog,0.23298268020153046,0.9793401714414358
21,monkey_squirrel,0.21012064814567566,0.9158297479152679
22,horse_goat,0.24343323707580566,1.0794221386313438
23,giraffe_zebra,0.2583710849285126,0.8542955070734024
24,horse_cow,0.19919048249721527,0.8070982545614243
25,rhinoceros_cow,0.23105862736701965,0.9400255493819714
26,zebra_deer,0.26545634865760803,0.9613270722329617
27,cow_lion,0.24637970328330994,0.8734377473592758
28,donkey_cow,0.23263560235500336,0.8092003166675568
29,lion_cow,0.24637970328330994,0.8734377473592758
30,camel_rhinoceros,0.2720111906528473,1.1662293821573257
31,cat_sheep,0.2806648015975952,1.1122810542583466
32,giraffe_donkey,0.2683497667312622,0.906647227704525
33,giraffe_lion,0.2755858898162842,0.9246060401201248
34,cow_dog,0.2553863823413849,0.9398887529969215
35,giraffe_dog,0.287952184677124,0.9951559836044908
36,leopard_zebra,0.24410949647426605,0.9286985993385315
37,donkey_dog,0.30288827419281006,1.1793104708194733
38,cat_dog,0.2601912021636963,0.941930066794157
39,rabbit_raccoon,0.2393786609172821,1.1153532788157463
40,rhinoceros_horse,0.2156677097082138,1.0150972083210945
41,raccoon_lion,0.2528187334537506,0.8634094595909119
42,tiger_raccoon,0.2394050657749176,0.8341362923383713
43,dog_raccoon,0.27641767263412476,1.0233126729726791
44,deer_sheep,0.27501025795936584,0.9710110370069742
