,Concept,Euclidean,Pearson
0,bee_raccoon,0.4380647838115692,0.5713505446910858
1,bird_ant,0.41328486800193787,0.5356216430664062
2,ant_raccoon,0.4593704044818878,0.5721388757228851
3,deer_fish,0.35723018646240234,0.28298938274383545
4,bear_frog,0.4032630920410156,0.7521955966949463
5,alligator_rhinoceros,0.3405330181121826,0.4360782504081726
6,rhinoceros_alligator,0.3405330181121826,0.4360782504081726
7,bird_deer,0.47075212001800537,0.5596233606338501
8,frog_turtle,0.37954920530319214,0.572109580039978
9,bird_horse,0.3374307155609131,0.5338474214076996
10,horse_bird,0.3374307155609131,0.5338474214076996
11,alligator_turtle,0.4363376200199127,0.7081109881401062
12,kangaroo_camel,0.36731332540512085,0.5466123223304749
13,horse_kangaroo,0.34880322217941284,0.5583459734916687
14,kangaroo_horse,0.34880322217941284,0.5583459734916687
15,elephant_deer,0.4051652252674103,0.4074249863624573
16,squirrel_cat,0.3370670676231384,0.55800861120224
17,rabbit_deer,0.4403376877307892,0.4086252450942993
18,raccoon_rabbit,0.3308747410774231,0.6562431752681732
19,horse_monkey,0.2587301433086395,0.3241417407989502
20,rabbit_camel,0.3410835266113281,0.5004693269729614
21,monkey_dog,0.35839155316352844,0.533454418182373
22,monkey_squirrel,0.42352160811424255,0.5963815748691559
23,horse_goat,0.29807084798812866,0.3963587284088135
24,horse_cow,0.2862870991230011,0.43914610147476196
25,rhinoceros_cow,0.3021787703037262,0.4568880796432495
26,cow_lion,0.29139065742492676,0.46596384048461914
27,donkey_cow,0.26719483733177185,0.4583202004432678
28,lion_cow,0.29139065742492676,0.46596384048461914
29,bear_cow,0.2929896116256714,0.5729670226573944
30,camel_rhinoceros,0.3481525480747223,0.4623781442642212
31,cat_sheep,0.3376319706439972,0.5600651204586029
32,giraffe_donkey,0.34844642877578735,0.5379765927791595
33,giraffe_lion,0.35205695033073425,0.46531134843826294
34,cow_dog,0.33957645297050476,0.6570749282836914
35,giraffe_dog,0.4030856490135193,0.6216454207897186
36,donkey_dog,0.3683071434497833,0.6914445757865906
37,cat_dog,0.3763829171657562,0.5773324072360992
38,lion_bear,0.34778067469596863,0.6292963624000549
39,rabbit_raccoon,0.3308747410774231,0.6562431752681732
40,bear_leopard,0.4085874855518341,0.6368662118911743
41,rhinoceros_horse,0.31492653489112854,0.41162407398223877
42,raccoon_lion,0.3472411334514618,0.5822244882583618
43,tiger_raccoon,0.33937621116638184,0.7183331847190857
44,dog_bear,0.3359750509262085,0.596531331539154
45,dog_raccoon,0.33209744095802307,0.5266370177268982
46,deer_sheep,0.5759322643280029,0.7127000391483307
