,Concept,Euclidean,Pearson
0,bee_raccoon,0.27895015478134155,0.4339730739593506
1,bird_ant,0.4607449471950531,0.5602621734142303
2,ant_raccoon,0.3619857728481293,0.4505995512008667
3,deer_fish,0.32605576515197754,0.42127639055252075
4,bear_frog,0.26591557264328003,0.7352533340454102
5,alligator_rhinoceros,0.4001939296722412,0.6866078972816467
6,rhinoceros_alligator,0.4001939296722412,0.6866078972816467
7,bird_deer,0.3610196113586426,0.6234535276889801
8,bird_horse,0.34733882546424866,0.4703749418258667
9,horse_bird,0.34733882546424866,0.4703749418258667
10,kangaroo_camel,0.28795289993286133,0.5080792307853699
11,horse_kangaroo,0.2690579295158386,0.4086127281188965
12,kangaroo_horse,0.2690579295158386,0.4086127281188965
13,elephant_deer,0.29364821314811707,0.45495617389678955
14,squirrel_cat,0.2865537405014038,0.3330530524253845
15,rabbit_deer,0.2825007736682892,0.46620768308639526
16,raccoon_rabbit,0.25466784834861755,0.538446694612503
17,horse_monkey,0.21233049035072327,0.26518064737319946
18,rabbit_camel,0.3075483441352844,0.5348638296127319
19,monkey_dog,0.3621770143508911,0.35060304403305054
20,monkey_squirrel,0.26124823093414307,0.3153626322746277
21,horse_goat,0.21828261017799377,0.22891879081726074
22,giraffe_zebra,0.26239731907844543,0.276658833026886
23,horse_cow,0.21239060163497925,0.2324398159980774
24,rhinoceros_cow,0.33763694763183594,0.6643067896366119
25,zebra_deer,0.29101502895355225,0.35481327772140503
26,cow_lion,0.26328372955322266,0.3542259931564331
27,donkey_cow,0.19770556688308716,0.27336305379867554
28,lion_cow,0.26328372955322266,0.3542259931564331
29,bear_cow,0.26151028275489807,0.5879047513008118
30,camel_rhinoceros,0.4041660726070404,0.6244911551475525
31,cat_sheep,0.3147801458835602,0.44272691011428833
32,giraffe_donkey,0.27402326464653015,0.36065709590911865
33,giraffe_lion,0.28501561284065247,0.3685181736946106
34,cow_dog,0.3697744607925415,0.27522778511047363
35,giraffe_dog,0.3537956476211548,0.3160899877548218
36,leopard_zebra,0.369594931602478,0.49694597721099854
37,donkey_dog,0.4028419554233551,0.38934022188186646
38,cat_dog,0.27511918544769287,0.2432766556739807
39,lion_bear,0.3155389428138733,0.5318573415279388
40,rabbit_raccoon,0.25466784834861755,0.538446694612503
41,bear_leopard,0.2679915130138397,0.5443260073661804
42,rhinoceros_horse,0.3878437578678131,0.5572400093078613
43,raccoon_lion,0.34032106399536133,0.6152237057685852
44,tiger_raccoon,0.304104208946228,0.36541175842285156
45,dog_bear,0.44917014241218567,0.5351879894733429
46,dog_raccoon,0.41890600323677063,0.4455501437187195
47,deer_sheep,0.2797269821166992,0.4840770959854126
