,Concept,Euclidean,Pearson
0,bee_raccoon,0.6729497909545898,0.6451725959777832
1,bird_ant,0.8889167308807373,0.8339391797780991
2,ant_raccoon,0.7141203880310059,0.6596797704696655
3,deer_fish,0.6461858749389648,0.7534286230802536
4,bear_frog,0.6113321185112,0.6840317845344543
5,alligator_rhinoceros,0.6964327096939087,0.8156139850616455
6,rhinoceros_alligator,0.6964327096939087,0.8156139850616455
7,bird_deer,0.6968339681625366,0.7775326818227768
8,bird_horse,0.6298946738243103,0.6322925984859467
9,horse_bird,0.6298946738243103,0.6322925984859467
10,kangaroo_camel,0.6747063994407654,0.6089855134487152
11,horse_kangaroo,0.5889115333557129,0.5752881765365601
12,kangaroo_horse,0.5889115333557129,0.5752881765365601
13,elephant_deer,0.6637341380119324,0.7998431026935577
14,squirrel_cat,0.6882759928703308,0.5808046758174896
15,rabbit_deer,0.5778783559799194,0.6974707245826721
16,raccoon_rabbit,0.5799380540847778,0.5532953441143036
17,horse_monkey,0.47554242610931396,0.4680493474006653
18,rabbit_camel,0.6232941150665283,0.6344948709011078
19,monkey_dog,0.5803048610687256,0.47434741258621216
20,monkey_squirrel,0.5584354996681213,0.5387025773525238
21,horse_goat,0.5172273516654968,0.5590866804122925
22,giraffe_zebra,0.6315098404884338,0.6901703774929047
23,horse_cow,0.4824574887752533,0.5687777101993561
24,rhinoceros_cow,0.6038064360618591,0.7792153358459473
25,zebra_deer,0.6549686193466187,0.7694543302059174
26,cow_lion,0.5705525875091553,0.6836520433425903
27,donkey_cow,0.5815168619155884,0.6933779716491699
28,lion_cow,0.5705525875091553,0.6836520433425903
29,bear_cow,0.5406460165977478,0.6510363221168518
30,camel_rhinoceros,0.7254297733306885,0.7713539898395538
31,cat_sheep,0.8057306408882141,0.7421669661998749
32,giraffe_donkey,0.6468712687492371,0.7203395068645477
33,giraffe_lion,0.667304277420044,0.7803491353988647
34,cow_dog,0.6315796375274658,0.577533632516861
35,giraffe_dog,0.6911954879760742,0.634567528963089
36,leopard_zebra,0.6447130441665649,0.7384299337863922
37,donkey_dog,0.717420220375061,0.7119105756282806
38,cat_dog,0.6431306004524231,0.4679156541824341
39,lion_bear,0.6194124817848206,0.669977605342865
40,rabbit_raccoon,0.5799380540847778,0.5532953441143036
41,bear_leopard,0.6409794688224792,0.7632337063550949
42,rhinoceros_horse,0.5998066067695618,0.6499186754226685
43,raccoon_lion,0.6371861100196838,0.6364092826843262
44,tiger_raccoon,0.6681867837905884,0.615874171257019
45,dog_bear,0.7071520090103149,0.6304120421409607
46,dog_raccoon,0.6517373919487,0.5453382730484009
47,deer_sheep,0.6668205857276917,0.8663424551486969
