,Concept,Euclidean,Pearson
0,bee_raccoon,0.5121769905090332,1.0160302221775055
1,bird_ant,0.43688052892684937,1.007764422800392
2,ant_raccoon,0.4624347686767578,0.8969104364514351
3,deer_fish,0.42760276794433594,0.9561152718961239
4,bear_frog,0.49025478959083557,1.034511860460043
5,alligator_rhinoceros,0.5114714503288269,1.1384695619344711
6,rhinoceros_alligator,0.5114714503288269,1.1384695619344711
7,bird_deer,0.4042919874191284,0.8814836889505386
8,frog_turtle,0.5087241530418396,1.1130536124110222
9,bird_horse,0.37452220916748047,0.9251682087779045
10,horse_bird,0.37452220916748047,0.9251682087779045
11,alligator_turtle,0.4407607913017273,1.0520967207849026
12,kangaroo_camel,0.5505229830741882,1.0912593007087708
13,horse_kangaroo,0.3992912471294403,0.8910822793841362
14,kangaroo_horse,0.3992912471294403,0.8910822793841362
15,elephant_deer,0.4244653284549713,0.894499771296978
16,squirrel_cat,0.45337650179862976,0.9259848818182945
17,rabbit_deer,0.38431692123413086,0.9453518204391003
18,raccoon_rabbit,0.4353926181793213,0.9329618290066719
19,horse_monkey,0.32084545493125916,0.9323107153177261
20,rabbit_camel,0.42402157187461853,0.8910682126879692
21,monkey_dog,0.406360387802124,0.9084579944610596
22,monkey_squirrel,0.4206543564796448,1.0118503840640187
23,horse_goat,0.38145819306373596,0.9076776131987572
24,horse_cow,0.3374924957752228,1.0373447500169277
25,rhinoceros_cow,0.4258371889591217,0.9534241259098053
26,cow_lion,0.3837384879589081,0.835284411907196
27,donkey_cow,0.38173311948776245,0.9958007857203484
28,lion_cow,0.3837384879589081,0.835284411907196
29,bear_cow,0.3943156898021698,0.913150742650032
30,camel_rhinoceros,0.5718288421630859,1.0810340195894241
31,cat_sheep,0.43963372707366943,0.7951130717992783
32,giraffe_donkey,0.44395723938941956,0.923550046980381
33,giraffe_lion,0.48285162448883057,0.9931128402240574
34,cow_dog,0.41462400555610657,0.9493944868445396
35,giraffe_dog,0.5345001220703125,1.057996291667223
36,donkey_dog,0.4564530849456787,0.9398178495466709
37,cat_dog,0.5430774092674255,1.0438582301139832
38,lion_bear,0.4787396788597107,0.9552864506840706
39,rabbit_raccoon,0.4353926181793213,0.9329618290066719
40,bear_leopard,0.4989303648471832,1.007851229980588
41,rhinoceros_horse,0.42763465642929077,0.9942997074685991
42,raccoon_lion,0.48598411679267883,0.9469617120921612
43,tiger_raccoon,0.46673113107681274,0.8981408402323723
44,dog_bear,0.4486171007156372,0.8637404888868332
45,dog_raccoon,0.49539610743522644,0.877936452627182
46,deer_sheep,0.478522390127182,0.9527547955513
