,Concept,Euclidean,Pearson
0,bee_raccoon,0.6416866183280945,1.0396570600569248
1,bird_ant,0.8795734643936157,1.037014327943325
2,ant_raccoon,0.724800169467926,1.107240468263626
3,deer_fish,0.5928617119789124,0.8597547113895416
4,bear_frog,0.6408940553665161,1.0572812370955944
5,alligator_rhinoceros,0.6840547323226929,1.0706228092312813
6,rhinoceros_alligator,0.6840547323226929,1.0706228092312813
7,bird_deer,0.7437826991081238,0.953585047274828
8,bird_horse,0.6585566997528076,0.944613017141819
9,horse_bird,0.6585566997528076,0.944613017141819
10,kangaroo_camel,0.6331108212471008,0.9476748146116734
11,horse_kangaroo,0.5435970425605774,0.9667987376451492
12,kangaroo_horse,0.5435970425605774,0.9667987376451492
13,elephant_deer,0.6643648743629456,1.0070923469029367
14,squirrel_cat,0.6415728330612183,0.9430317655205727
15,rabbit_deer,0.5494183301925659,1.0194650627672672
16,raccoon_rabbit,0.5613431930541992,1.0353117510676384
17,horse_monkey,0.43588823080062866,0.9440175741910934
18,rabbit_camel,0.547212541103363,0.9102254658937454
19,monkey_dog,0.6090275049209595,0.9794419091194868
20,monkey_squirrel,0.5384997725486755,0.9452588930726051
21,horse_goat,0.4999295175075531,0.8831202685832977
22,giraffe_zebra,0.6117267608642578,0.8237894475460052
23,horse_cow,0.443633496761322,0.931149311363697
24,rhinoceros_cow,0.5646340847015381,0.9252028986811638
25,zebra_deer,0.5886947512626648,0.9061778485774994
26,cow_lion,0.5454086661338806,0.9782622084021568
27,donkey_cow,0.5543405413627625,0.9925023498944938
28,lion_cow,0.5454086661338806,0.9782622084021568
29,bear_cow,0.550290048122406,1.020665779709816
30,camel_rhinoceros,0.6571390628814697,0.9261373281478882
31,cat_sheep,0.6418899893760681,0.9218037202954292
32,giraffe_donkey,0.6248807311058044,0.920116476714611
33,giraffe_lion,0.6086476445198059,0.8396941125392914
34,cow_dog,0.5435790419578552,0.7691306173801422
35,giraffe_dog,0.6380013823509216,0.8463376313447952
36,leopard_zebra,0.5807054042816162,0.8816051110625267
37,donkey_dog,0.65365070104599,0.976070087403059
38,cat_dog,0.6057651042938232,0.7879131436347961
39,lion_bear,0.5985440611839294,0.906178317964077
40,rabbit_raccoon,0.5613431930541992,1.0353117510676384
41,bear_leopard,0.6010356545448303,0.9728888049721718
42,rhinoceros_horse,0.5334280729293823,0.8698139637708664
43,raccoon_lion,0.6215181350708008,0.9629955291748047
44,tiger_raccoon,0.6265223622322083,1.0009951380779967
45,dog_bear,0.6891313791275024,0.9836261570453644
46,dog_raccoon,0.7185853719711304,1.0733866095542908
47,deer_sheep,0.6193392276763916,0.9338683485984802
