,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.5860973000526428,0.5556149482727051
1,bird_ant,0.5570128262042999,0.5323612689971924
2,ant_raccoon,0.608910858631134,0.5795603096485138
3,deer_fish,0.5326317548751831,0.5255893766880035
4,bear_frog,0.6777282357215881,0.698782742023468
5,alligator_rhinoceros,0.673779159784317,0.5367357730865479
6,rhinoceros_alligator,0.673779159784317,0.5367357730865479
7,bird_deer,0.4954172372817993,0.49328237771987915
8,frog_turtle,0.775479719042778,0.8092252761125565
9,bird_horse,0.5359210669994354,0.5109416842460632
10,horse_bird,0.5359210669994354,0.5109416842460632
11,alligator_turtle,0.35719335079193115,0.4593069553375244
12,kangaroo_camel,0.5706258118152618,0.5739502012729645
13,horse_kangaroo,0.46054553985595703,0.47467952966690063
14,kangaroo_horse,0.46054553985595703,0.47467952966690063
15,squirrel_cat,0.5708175599575043,0.5876879990100861
16,rabbit_deer,0.521725207567215,0.4891524314880371
17,raccoon_rabbit,0.5518119633197784,0.47691047191619873
18,horse_monkey,0.361722469329834,0.38513028621673584
19,rabbit_camel,0.35952872037887573,0.44815778732299805
20,monkey_dog,0.4481419324874878,0.5256739258766174
21,monkey_squirrel,0.719553679227829,0.6198930740356445
22,horse_goat,0.5003156960010529,0.5381921231746674
23,giraffe_zebra,0.645998626947403,0.5759890973567963
24,horse_cow,0.4362527132034302,0.45578503608703613
25,rhinoceros_cow,0.6205827593803406,0.5626713633537292
26,zebra_deer,0.5789709389209747,0.578456699848175
27,cow_lion,0.6123191714286804,0.6024188697338104
28,donkey_cow,0.5157706439495087,0.5446841418743134
29,lion_cow,0.6123191714286804,0.6024188697338104
30,bear_cow,0.5550248622894287,0.5900816023349762
31,camel_rhinoceros,0.9335332065820694,0.7677434533834457
32,cat_sheep,0.5144667029380798,0.5301488041877747
33,giraffe_donkey,0.7789268791675568,0.6426222622394562
34,giraffe_lion,0.6624557673931122,0.6434235572814941
35,cow_dog,0.538594126701355,0.5720017850399017
36,giraffe_dog,1.0624383352696896,0.8514325469732285
37,leopard_zebra,0.6573850512504578,0.6393952965736389
38,donkey_dog,0.5294341146945953,0.6061867773532867
39,cat_dog,0.795354813337326,0.6715441644191742
40,lion_bear,0.63874751329422,0.6128080487251282
41,rabbit_raccoon,0.5518119633197784,0.47691047191619873
42,bear_leopard,0.6954568326473236,0.6334908604621887
43,rhinoceros_horse,0.6357768177986145,0.5725257098674774
44,raccoon_lion,0.6503785848617554,0.6500277519226074
45,tiger_raccoon,0.671875,0.6735275089740753
46,dog_bear,0.4958791732788086,0.5903512239456177
47,dog_raccoon,0.72138512134552,0.623733788728714
48,deer_sheep,0.5395497977733612,0.5025005042552948
