,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.4682932496070862,0.5481396615505219
1,bird_ant,0.32030797004699707,0.4860813617706299
2,ant_raccoon,0.43211883306503296,0.49189597368240356
3,deer_fish,0.17429983615875244,0.3085814118385315
4,bear_frog,0.4918057322502136,0.6576192378997803
5,alligator_rhinoceros,0.2139759659767151,0.3651566505432129
6,rhinoceros_alligator,0.2139759659767151,0.3651566505432129
7,bird_deer,0.3187549114227295,0.4871002435684204
8,frog_turtle,0.32144033908843994,0.5124033689498901
9,bird_horse,0.3050018548965454,0.4655205011367798
10,horse_bird,0.3050018548965454,0.4655205011367798
11,alligator_turtle,0.29710519313812256,0.4756746292114258
12,kangaroo_camel,0.3078155517578125,0.4420435428619385
13,horse_kangaroo,0.31739485263824463,0.4616687297821045
14,kangaroo_horse,0.31739485263824463,0.4616687297821045
15,squirrel_cat,0.5600251853466034,0.6352290213108063
16,rabbit_deer,0.3593391180038452,0.5474875271320343
17,raccoon_rabbit,0.5480078756809235,0.6445655524730682
18,horse_monkey,0.1771373152732849,0.3189040422439575
19,rabbit_camel,0.2839115262031555,0.4197245240211487
20,monkey_dog,0.2767411470413208,0.34705716371536255
21,monkey_squirrel,0.5780072212219238,0.6635511219501495
22,horse_goat,0.18707245588302612,0.3126377463340759
23,giraffe_zebra,0.6713682115077972,0.6261750161647797
24,horse_cow,0.25927555561065674,0.38871288299560547
25,rhinoceros_cow,0.2692074775695801,0.3921138048171997
26,zebra_deer,0.24043482542037964,0.37930816411972046
27,cow_lion,0.24270856380462646,0.3287964463233948
28,donkey_cow,0.4708464741706848,0.48847973346710205
29,lion_cow,0.24270856380462646,0.3287964463233948
30,bear_cow,0.3558836579322815,0.44712215662002563
31,camel_rhinoceros,0.2908989191055298,0.4797883629798889
32,cat_sheep,0.5792724788188934,0.6664155125617981
33,giraffe_donkey,0.6370590031147003,0.6366251707077026
34,giraffe_lion,0.6184009611606598,0.5797385573387146
35,cow_dog,0.35494154691696167,0.45028239488601685
36,giraffe_dog,0.6863688826560974,0.6704854965209961
37,leopard_zebra,0.22206974029541016,0.3433852195739746
38,donkey_dog,0.7726051211357117,0.8365620970726013
39,cat_dog,0.45220452547073364,0.5718396008014679
40,lion_bear,0.33478492498397827,0.4163118004798889
41,rabbit_raccoon,0.5480078756809235,0.6445655524730682
42,bear_leopard,0.3948981761932373,0.5099740624427795
43,rhinoceros_horse,0.22348570823669434,0.3797428011894226
44,raccoon_lion,0.39882367849349976,0.4598994255065918
45,tiger_raccoon,0.6926735937595367,0.7400291562080383
46,dog_bear,0.44184815883636475,0.5327433943748474
47,dog_raccoon,0.39677709341049194,0.4529498219490051
48,deer_sheep,0.6024538576602936,0.7114445865154266
