,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.9423300884664059,0.9084902182221413
1,bird_ant,0.982683477923274,0.983682306483388
2,ant_raccoon,1.0456219613552094,1.0159859731793404
3,deer_fish,0.9416094906628132,0.9456939697265625
4,bear_frog,0.9192905724048615,0.9136737287044525
5,alligator_rhinoceros,1.1372196078300476,1.1011948734521866
6,rhinoceros_alligator,1.1372196078300476,1.1011948734521866
7,bird_deer,0.9075106084346771,0.9070497676730156
8,frog_turtle,1.023350317031145,1.0209760256111622
9,bird_horse,1.0218496788293123,1.0219728015363216
10,horse_bird,1.0218496788293123,1.0219728015363216
11,alligator_turtle,1.0543475486338139,1.064948208630085
12,kangaroo_camel,1.0646714940667152,1.0440445877611637
13,horse_kangaroo,0.8841614797711372,0.8828763142228127
14,kangaroo_horse,0.8841614797711372,0.8828763142228127
15,squirrel_cat,0.9330660477280617,0.9398198015987873
16,rabbit_deer,0.930732898414135,0.9268447011709213
17,raccoon_rabbit,1.0011067365994677,0.9916791841387749
18,horse_monkey,0.9281500428915024,0.9302638247609138
19,rabbit_camel,0.8648939281702042,0.8830789029598236
20,monkey_dog,0.9337419643998146,0.9324793592095375
21,monkey_squirrel,0.8750235214829445,0.8663205057382584
22,horse_goat,0.9697477053850889,0.9706081748008728
23,giraffe_zebra,0.964271541684866,0.9746694546192884
24,horse_cow,1.0029924542177469,1.0029507426079363
25,rhinoceros_cow,0.9761139024049044,0.9760167077183723
26,zebra_deer,0.9391168914735317,0.941870991140604
27,cow_lion,1.003571641864255,1.0036172971595079
28,donkey_cow,0.9648377746343613,0.9644634909927845
29,lion_cow,1.003571641864255,1.0036172971595079
30,bear_cow,1.0067000309936702,1.00649579660967
31,camel_rhinoceros,1.218479111790657,1.138028085231781
32,cat_sheep,0.8230456709861755,0.8463561981916428
33,giraffe_donkey,0.9509020335972309,0.9306572526693344
34,giraffe_lion,0.9814977962523699,0.9851189767941833
35,cow_dog,0.8060582876205444,0.806062325835228
36,giraffe_dog,0.9109900593757629,0.9096828252077103
37,leopard_zebra,0.977052628993988,0.9881125409156084
38,donkey_dog,0.9794513341039419,0.9791430681943893
39,cat_dog,1.0623099356889725,1.0638696998357773
40,lion_bear,1.0468926019966602,1.0450125075876713
41,rabbit_raccoon,1.0011067365994677,0.9916791841387749
42,bear_leopard,1.1060818880796432,1.0865342170000076
43,rhinoceros_horse,1.0341769568622112,1.0307871606200933
44,raccoon_lion,0.9550489746034145,0.9573519341647625
45,tiger_raccoon,1.0265656523406506,1.043960839509964
46,dog_bear,1.0524092428386211,1.0524717383086681
47,dog_raccoon,0.9488070532679558,0.9486393518745899
48,deer_sheep,1.0156499575823545,1.0236676763743162
