,Concept,Cosine Similarity,Correlation
0,bee_raccoon,1.0498454384505749,1.0363314002752304
1,bird_ant,0.8897959813475609,0.8929455950856209
2,ant_raccoon,0.8720303177833557,0.868870347738266
3,deer_fish,1.078261099755764,1.0692519024014473
4,bear_frog,1.0131339961662889,1.0088738091289997
5,alligator_rhinoceros,1.1280608177185059,1.0750257223844528
6,rhinoceros_alligator,1.1280608177185059,1.0750257223844528
7,bird_deer,0.8436032086610794,0.8630937039852142
8,frog_turtle,0.8075097799301147,0.8076199591159821
9,bird_horse,0.8867988213896751,0.8784521371126175
10,horse_bird,0.8867988213896751,0.8784521371126175
11,alligator_turtle,1.0474200062453747,1.0469494052231312
12,kangaroo_camel,0.998914972296916,1.0004086569533683
13,horse_kangaroo,0.9554476998746395,0.9589679203927517
14,kangaroo_horse,0.9554476998746395,0.9589679203927517
15,squirrel_cat,1.1446033865213394,1.0817849561572075
16,rabbit_deer,0.9575962796807289,0.9550170563161373
17,raccoon_rabbit,0.9313411042094231,0.9124210253357887
18,horse_monkey,0.8070186525583267,0.8107545971870422
19,rabbit_camel,0.8537579029798508,0.8539721369743347
20,monkey_dog,0.7055083215236664,0.8073536604642868
21,monkey_squirrel,0.7435638904571533,0.8045356124639511
22,horse_goat,0.9322972372174263,0.919083446264267
23,giraffe_zebra,0.8117972761392593,0.86134073138237
24,horse_cow,0.9545008651912212,0.9601508863270283
25,rhinoceros_cow,0.9616898335516453,0.9347211271524429
26,zebra_deer,0.8517248332500458,0.8727737218141556
27,cow_lion,0.7463473677635193,0.7701069712638855
28,donkey_cow,0.8585850298404694,0.8823894336819649
29,lion_cow,0.7463473677635193,0.7701069712638855
30,bear_cow,0.7855459898710251,0.7908211946487427
31,camel_rhinoceros,0.9761064667254686,0.9721892196685076
32,cat_sheep,0.6869803667068481,0.7652332931756973
33,giraffe_donkey,1.1183100566267967,1.0449292548000813
34,giraffe_lion,1.0346430391073227,0.9348869696259499
35,cow_dog,0.7439286112785339,0.7755406945943832
36,giraffe_dog,1.1899752169847488,1.0588716566562653
37,leopard_zebra,0.7849004715681076,0.7859303802251816
38,donkey_dog,0.7784037888050079,0.8383680731058121
39,cat_dog,1.1534717828035355,1.0472403392195702
40,lion_bear,0.7751908302307129,0.7818867713212967
41,rabbit_raccoon,0.9313411042094231,0.9124210253357887
42,bear_leopard,0.96313451603055,0.9617143496870995
43,rhinoceros_horse,0.864896610379219,0.8536693751811981
44,raccoon_lion,1.0782318264245987,0.9468732513487339
45,tiger_raccoon,0.9775294698774815,0.9433723799884319
46,dog_bear,0.846726194024086,0.8570263981819153
47,dog_raccoon,1.1715919822454453,0.9847629480063915
48,deer_sheep,0.7623413950204849,0.7985530346632004
