,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.49291330575942993,0.6581255197525024
1,bird_ant,0.37975674867630005,0.6188182234764099
2,ant_raccoon,0.4786064028739929,0.6392883360385895
3,deer_fish,0.21458357572555542,0.4044608473777771
4,bear_frog,0.47269243001937866,0.6668178141117096
5,alligator_rhinoceros,0.4272616505622864,0.579901397228241
6,rhinoceros_alligator,0.4272616505622864,0.579901397228241
7,bird_deer,0.29047131538391113,0.46934306621551514
8,frog_turtle,0.664063036441803,0.7380907535552979
9,bird_horse,0.3136964440345764,0.5201109945774078
10,horse_bird,0.3136964440345764,0.5201109945774078
11,alligator_turtle,0.6969404518604279,0.7840422987937927
12,kangaroo_camel,0.5067711770534515,0.6517106294631958
13,horse_kangaroo,0.4946520924568176,0.6469550430774689
14,kangaroo_horse,0.4946520924568176,0.6469550430774689
15,squirrel_cat,0.7087375521659851,0.7165702879428864
16,rabbit_deer,0.30279403924942017,0.46454763412475586
17,raccoon_rabbit,0.5778811275959015,0.7432486712932587
18,horse_monkey,0.249614417552948,0.42827361822128296
19,rabbit_camel,0.3330615162849426,0.4983394742012024
20,monkey_dog,0.35611671209335327,0.5539936423301697
21,monkey_squirrel,0.70289146900177,0.6834964752197266
22,horse_goat,0.32828289270401,0.541652113199234
23,giraffe_zebra,0.6037320792675018,0.5953332781791687
24,horse_cow,0.4305385947227478,0.5929608941078186
25,rhinoceros_cow,0.5232418477535248,0.6454612016677856
26,zebra_deer,0.29404914379119873,0.3906692862510681
27,cow_lion,0.42052727937698364,0.47606706619262695
28,donkey_cow,0.5248828828334808,0.6115734279155731
29,lion_cow,0.42052727937698364,0.47606706619262695
30,bear_cow,0.4431058168411255,0.5583090484142303
31,camel_rhinoceros,0.42914384603500366,0.5690610706806183
32,cat_sheep,0.7226590514183044,0.6633174419403076
33,giraffe_donkey,0.7327756583690643,0.7441307008266449
34,giraffe_lion,0.6290794610977173,0.6353962421417236
35,cow_dog,0.4971620440483093,0.6638270616531372
36,giraffe_dog,0.7524267137050629,0.7518502473831177
37,leopard_zebra,0.3263694643974304,0.38488590717315674
38,donkey_dog,0.5438284277915955,0.6571536958217621
39,cat_dog,0.5375559031963348,0.6728737056255341
40,lion_bear,0.5204354524612427,0.5956603288650513
41,rabbit_raccoon,0.5778811275959015,0.7432486712932587
42,bear_leopard,0.5394476354122162,0.6442436575889587
43,rhinoceros_horse,0.38907724618911743,0.5184853076934814
44,raccoon_lion,0.5908023118972778,0.6702134013175964
45,tiger_raccoon,0.8595355302095413,0.8218937963247299
46,dog_bear,0.44997042417526245,0.6146340370178223
47,dog_raccoon,0.508632481098175,0.6631491482257843
48,deer_sheep,0.8177281767129898,0.6737855076789856
