,Concept,Cosine Similarity,Correlation
0,bee_raccoon,1.1159930601716042,1.039814930409193
1,bird_ant,0.9678604751825333,0.9474669583141804
2,ant_raccoon,1.0720283165574074,0.9769534897059202
3,deer_fish,1.0482811331748962,1.0255964379757643
4,bear_frog,1.271435171365738,1.2003178596496582
5,alligator_rhinoceros,1.2970421612262726,1.1142271235585213
6,rhinoceros_alligator,1.2970421612262726,1.1142271235585213
7,bird_deer,0.9713170435279608,0.978512454777956
8,frog_turtle,1.1749314963817596,1.053054291754961
9,bird_horse,0.9385782554745674,0.9479861855506897
10,horse_bird,0.9385782554745674,0.9479861855506897
11,alligator_turtle,0.6521122753620148,0.8243298083543777
12,kangaroo_camel,1.271449863910675,1.1835708618164062
13,horse_kangaroo,0.8161293715238571,0.8573544174432755
14,kangaroo_horse,0.8161293715238571,0.8573544174432755
15,squirrel_cat,0.7952588945627213,0.9004919230937958
16,rabbit_deer,1.13056218624115,1.0863713696599007
17,raccoon_rabbit,1.1425402760505676,1.0436019599437714
18,horse_monkey,1.041739460080862,0.9292118549346924
19,rabbit_camel,0.7591032981872559,0.9135416001081467
20,monkey_dog,0.6834087371826172,0.7830201834440231
21,monkey_squirrel,1.0949423909187317,0.9727961346507072
22,horse_goat,0.9521728977560997,0.9291502386331558
23,giraffe_zebra,0.9905643612146378,0.9154312610626221
24,horse_cow,0.9453961588442326,0.9183285906910896
25,rhinoceros_cow,0.989446903578937,0.9252274259924889
26,zebra_deer,1.0837517827749252,1.0552451983094215
27,cow_lion,0.8714025914669037,0.8890118524432182
28,donkey_cow,0.9776294715702534,0.9621308483183384
29,lion_cow,0.8714025914669037,0.8890118524432182
30,bear_cow,0.9041267186403275,0.9395985975861549
31,camel_rhinoceros,1.3163387477397919,1.1386317014694214
32,cat_sheep,0.7162459492683411,0.8833975121378899
33,giraffe_donkey,0.9337710067629814,0.9695352576673031
34,giraffe_lion,1.0896083563566208,1.0423360839486122
35,cow_dog,0.8311495333909988,0.858562707901001
36,giraffe_dog,1.1486708372831345,1.070147417485714
37,leopard_zebra,1.10879585146904,1.0442071445286274
38,donkey_dog,0.8602869957685471,0.820911169052124
39,cat_dog,1.2292851209640503,1.105566293001175
40,lion_bear,0.9095222055912018,0.9555174298584461
41,rabbit_raccoon,1.1425402760505676,1.0436019599437714
42,bear_leopard,1.1160687282681465,1.021962320432067
43,rhinoceros_horse,0.8218562006950378,0.8968183472752571
44,raccoon_lion,1.038768496364355,0.9936314998194575
45,tiger_raccoon,0.8146650046110153,0.9263422414660454
46,dog_bear,0.8024679869413376,0.8744211494922638
47,dog_raccoon,1.06928201764822,0.9929206380620599
48,deer_sheep,0.941526971757412,0.990674658678472
