,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.9622723907232285,0.8882756754755974
1,bird_ant,0.9286682903766632,1.0138715831562877
2,ant_raccoon,0.8397789001464844,0.7372307479381561
3,deer_fish,0.9272324666380882,0.9473877586424351
4,bear_frog,1.4644196927547455,1.3928232491016388
5,alligator_rhinoceros,1.08873750269413,1.0237135365605354
6,rhinoceros_alligator,1.08873750269413,1.0237135365605354
7,bird_deer,1.0572903230786324,1.0744152069091797
8,frog_turtle,1.1531510055065155,0.974518021568656
9,bird_horse,0.8854382634162903,0.8879869431257248
10,horse_bird,0.8854382634162903,0.8879869431257248
11,alligator_turtle,0.9088438227772713,1.0328736528754234
12,kangaroo_camel,0.9847819851711392,1.0062563540413976
13,horse_kangaroo,0.9040605202317238,0.9056725427508354
14,kangaroo_horse,0.9040605202317238,0.9056725427508354
15,squirrel_cat,1.066345639526844,1.0289558786898851
16,rabbit_deer,0.8933935463428497,0.9100445657968521
17,raccoon_rabbit,0.8932444974780083,0.810685932636261
18,horse_monkey,0.8079290390014648,0.7786837816238403
19,rabbit_camel,0.7783749848604202,0.8513779491186142
20,monkey_dog,0.5660401284694672,0.8214565217494965
21,monkey_squirrel,0.9020209461450577,0.9370073527097702
22,horse_goat,0.9615486040711403,0.9676989018917084
23,giraffe_zebra,1.0652982145547867,0.9831197652965784
24,horse_cow,0.894075945019722,0.8961350172758102
25,rhinoceros_cow,1.1249861344695091,1.0524675324559212
26,zebra_deer,0.9317530542612076,0.9442954659461975
27,cow_lion,0.5866770446300507,0.6956943571567535
28,donkey_cow,0.7666729241609573,0.8664530962705612
29,lion_cow,0.5866770446300507,0.6956943571567535
30,bear_cow,0.867422878742218,0.9624136686325073
31,camel_rhinoceros,1.0921961218118668,1.0339093618094921
32,cat_sheep,0.8438896536827087,0.9489601701498032
33,giraffe_donkey,1.1008064448833466,0.9635822288691998
34,giraffe_lion,1.3065495193004608,1.148751825094223
35,cow_dog,0.7240541279315948,0.8759376853704453
36,giraffe_dog,1.332398921251297,1.1650228798389435
37,leopard_zebra,1.0640329718589783,1.1237456500530243
38,donkey_dog,0.8426281064748764,1.0263835452497005
39,cat_dog,1.3442025184631348,1.097151979804039
40,lion_bear,0.650877982378006,0.7514004558324814
41,rabbit_raccoon,0.8932444974780083,0.810685932636261
42,bear_leopard,0.9674946963787079,1.0456505939364433
43,rhinoceros_horse,1.0425377599895,1.0380250550806522
44,raccoon_lion,1.0146073019132018,0.8993517756462097
45,tiger_raccoon,0.8463077694177628,0.9009782001376152
46,dog_bear,0.652732789516449,0.7617280036211014
47,dog_raccoon,1.0666446760296822,0.9482046999037266
48,deer_sheep,0.8499427735805511,0.8310260027647018
