,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.8008079677820206,0.8248704224824905
1,bird_ant,0.6485535502433777,0.65902179479599
2,ant_raccoon,0.846308171749115,0.8757908940315247
3,deer_fish,0.8069845288991928,0.7913968563079834
4,bear_frog,0.8535910248756409,0.8368657380342484
5,alligator_rhinoceros,0.9497521109879017,0.981707451865077
6,rhinoceros_alligator,0.9497521109879017,0.981707451865077
7,bird_deer,0.70462366938591,0.6969391107559204
8,frog_turtle,0.7087940275669098,0.7191590964794159
9,bird_horse,0.6881635785102844,0.7003835141658783
10,horse_bird,0.6881635785102844,0.7003835141658783
11,alligator_turtle,0.5852411687374115,0.5808053314685822
12,kangaroo_camel,0.6680846214294434,0.6668727695941925
13,horse_kangaroo,0.7420892119407654,0.7466695308685303
14,kangaroo_horse,0.7420892119407654,0.7466695308685303
15,squirrel_cat,0.9369878172874451,0.9381088204681873
16,rabbit_deer,0.8079872727394104,0.7846364974975586
17,raccoon_rabbit,0.845813050866127,0.8752674907445908
18,horse_monkey,0.5127747058868408,0.558897465467453
19,rabbit_camel,0.6898048520088196,0.7510217577219009
20,monkey_dog,0.6259102523326874,0.6938346028327942
21,monkey_squirrel,0.8465824276208878,0.8512511998414993
22,horse_goat,0.7344342470169067,0.7637517601251602
23,giraffe_zebra,0.9750953111797571,0.9836096651852131
24,horse_cow,0.6990399360656738,0.7008532583713531
25,rhinoceros_cow,0.8240394741296768,0.8274600356817245
26,zebra_deer,0.8427998572587967,0.8447224646806717
27,cow_lion,0.67914879322052,0.6811626851558685
28,donkey_cow,0.9144100472331047,0.9206681251525879
29,lion_cow,0.67914879322052,0.6811626851558685
30,bear_cow,0.7712876945734024,0.7679082602262497
31,camel_rhinoceros,0.9040084034204483,0.9268227070569992
32,cat_sheep,0.7623114287853241,0.763717532157898
33,giraffe_donkey,0.8944926038384438,0.8544191867113113
34,giraffe_lion,0.9272593632340431,0.8536159992218018
35,cow_dog,0.8197678029537201,0.8266970962285995
36,giraffe_dog,0.9974094270728528,0.9040471613407135
37,leopard_zebra,0.905012845993042,0.9057378098368645
38,donkey_dog,0.6950861215591431,0.7232721149921417
39,cat_dog,0.9013513028621674,0.9062994718551636
40,lion_bear,0.6825340092182159,0.6564047634601593
41,rabbit_raccoon,0.845813050866127,0.8752674907445908
42,bear_leopard,0.7072719931602478,0.7079675495624542
43,rhinoceros_horse,0.851689025759697,0.8693628162145615
44,raccoon_lion,0.6806970536708832,0.7036809921264648
45,tiger_raccoon,0.6623017191886902,0.6727502048015594
46,dog_bear,0.7859853506088257,0.7523633688688278
47,dog_raccoon,0.5590510070323944,0.5769674181938171
48,deer_sheep,0.8434583097696304,0.8386273086071014
