,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.7165716886520386,0.669489860534668
1,bird_ant,0.6792270243167877,0.6931361556053162
2,ant_raccoon,0.6062918305397034,0.6497467458248138
3,deer_fish,0.6184490025043488,0.6829564273357391
4,bear_frog,0.9026721939444542,0.940728697925806
5,alligator_rhinoceros,0.803507849574089,0.7461894154548645
6,rhinoceros_alligator,0.803507849574089,0.7461894154548645
7,bird_deer,0.5480302572250366,0.5590629875659943
8,frog_turtle,0.719612330198288,0.7181660532951355
9,bird_horse,0.5166240632534027,0.5265229642391205
10,horse_bird,0.5166240632534027,0.5265229642391205
11,alligator_turtle,0.71518674492836,0.7146977186203003
12,kangaroo_camel,0.7671086639165878,0.7478528618812561
13,horse_kangaroo,0.5476958453655243,0.5742563307285309
14,kangaroo_horse,0.5476958453655243,0.5742563307285309
15,squirrel_cat,0.5551475584506989,0.6220550239086151
16,rabbit_deer,0.4671429991722107,0.5180994868278503
17,raccoon_rabbit,0.5155865848064423,0.6746715307235718
18,horse_monkey,0.5960929989814758,0.5592007339000702
19,rabbit_camel,0.7304812669754028,0.6740590333938599
20,monkey_dog,0.6943521499633789,0.6877484321594238
21,monkey_squirrel,0.7923298478126526,0.752862885594368
22,horse_goat,0.7043265104293823,0.698584645986557
23,giraffe_zebra,0.5282507836818695,0.6429354846477509
24,horse_cow,0.5246337056159973,0.5214140713214874
25,rhinoceros_cow,0.6206654012203217,0.5774115920066833
26,zebra_deer,0.5364347696304321,0.5990235805511475
27,cow_lion,0.5944229662418365,0.5958244800567627
28,donkey_cow,0.6729335188865662,0.6739174425601959
29,lion_cow,0.5944229662418365,0.5958244800567627
30,bear_cow,0.6779434978961945,0.6726240515708923
31,camel_rhinoceros,0.8819047287106514,0.8254360258579254
32,cat_sheep,0.4031745195388794,0.5094789862632751
33,giraffe_donkey,0.8138763159513474,0.8136834353208542
34,giraffe_lion,0.8538910895586014,0.8867001980543137
35,cow_dog,0.657589852809906,0.6585234701633453
36,giraffe_dog,0.910344123840332,0.9186740145087242
37,leopard_zebra,0.524695873260498,0.5367143750190735
38,donkey_dog,0.739404708147049,0.7405012249946594
39,cat_dog,0.6936022341251373,0.6695053577423096
40,lion_bear,0.7390657663345337,0.7591947019100189
41,rabbit_raccoon,0.5155865848064423,0.6746715307235718
42,bear_leopard,0.5995180904865265,0.6223708987236023
43,rhinoceros_horse,0.5453319251537323,0.5867601633071899
44,raccoon_lion,0.7485291063785553,0.7668118178844452
45,tiger_raccoon,0.7890744209289551,0.7726910263299942
46,dog_bear,0.8334127366542816,0.8368915766477585
47,dog_raccoon,0.7955565005540848,0.7777002453804016
48,deer_sheep,0.4635876417160034,0.5141731798648834
