,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.46362537145614624,0.5458181798458099
1,bird_ant,0.420671284198761,0.5044340789318085
2,ant_raccoon,0.4638078212738037,0.5416011810302734
3,deer_fish,0.3825119733810425,0.48352545499801636
4,bear_frog,0.4675499200820923,0.5782177746295929
5,alligator_rhinoceros,0.4514087438583374,0.5565496981143951
6,rhinoceros_alligator,0.4514087438583374,0.5565496981143951
7,bird_deer,0.41197675466537476,0.4979897737503052
8,frog_turtle,0.48661351203918457,0.5611217319965363
9,bird_horse,0.3598257303237915,0.4362451434135437
10,horse_bird,0.3598257303237915,0.4362451434135437
11,alligator_turtle,0.43735748529434204,0.5138124525547028
12,kangaroo_camel,0.46836817264556885,0.5349861085414886
13,horse_kangaroo,0.4249672293663025,0.48047661781311035
14,kangaroo_horse,0.4249672293663025,0.48047661781311035
15,squirrel_cat,0.6075222492218018,0.6712580323219299
16,rabbit_deer,0.40583133697509766,0.5036494731903076
17,raccoon_rabbit,0.41993433237075806,0.49197232723236084
18,horse_monkey,0.2808772921562195,0.36471426486968994
19,rabbit_camel,0.38531017303466797,0.4982549548149109
20,monkey_dog,0.3057892322540283,0.4016515016555786
21,monkey_squirrel,0.4240923523902893,0.47497671842575073
22,horse_goat,0.3663859963417053,0.4646482467651367
23,giraffe_zebra,0.8401494473218918,0.7908338159322739
24,horse_cow,0.3903663754463196,0.4570193290710449
25,rhinoceros_cow,0.4346420168876648,0.49756860733032227
26,zebra_deer,0.4559997320175171,0.4994772672653198
27,cow_lion,0.4304312467575073,0.5010880827903748
28,donkey_cow,0.47668617963790894,0.49833279848098755
29,lion_cow,0.4304312467575073,0.5010880827903748
30,bear_cow,0.4524531960487366,0.5312963128089905
31,camel_rhinoceros,0.5001053810119629,0.6153797209262848
32,cat_sheep,0.5903718769550323,0.6418787837028503
33,giraffe_donkey,0.7987793833017349,0.7640240043401718
34,giraffe_lion,0.9298967942595482,0.843926265835762
35,cow_dog,0.4401800036430359,0.5180931091308594
36,giraffe_dog,0.9832629784941673,0.8938912227749825
37,leopard_zebra,0.4040839672088623,0.43837225437164307
38,donkey_dog,0.568508118391037,0.5970921516418457
39,cat_dog,0.47055721282958984,0.5555671751499176
40,lion_bear,0.4316178560256958,0.534492701292038
41,rabbit_raccoon,0.41993433237075806,0.49197232723236084
42,bear_leopard,0.45038163661956787,0.5304775834083557
43,rhinoceros_horse,0.43039757013320923,0.5152622759342194
44,raccoon_lion,0.4287548065185547,0.5005078613758087
45,tiger_raccoon,0.48912858963012695,0.5570849478244781
46,dog_bear,0.4009931683540344,0.5084242522716522
47,dog_raccoon,0.4268953204154968,0.5037941336631775
48,deer_sheep,0.5587098896503448,0.6161470115184784
