,Concept,Cosine Similarity,Correlation
0,bee_raccoon,1.0224641282111406,0.960657361894846
1,bird_ant,0.7708261609077454,0.788192480802536
2,ant_raccoon,1.0765763744711876,1.0441440679132938
3,deer_fish,0.8122315555810928,0.8017786890268326
4,bear_frog,0.9422679282724857,0.9416620694100857
5,alligator_rhinoceros,1.351456105709076,1.1844185888767242
6,rhinoceros_alligator,1.351456105709076,1.1844185888767242
7,bird_deer,0.9329958111047745,0.8560075908899307
8,frog_turtle,0.9852519435808063,0.9834648184478283
9,bird_horse,0.8510950952768326,0.8148873001337051
10,horse_bird,0.8510950952768326,0.8148873001337051
11,alligator_turtle,0.8524796068668365,0.9247227385640144
12,kangaroo_camel,1.0527807250618935,1.1075370237231255
13,horse_kangaroo,0.9946257546544075,0.9532361999154091
14,kangaroo_horse,0.9946257546544075,0.9532361999154091
15,squirrel_cat,1.1481548994779587,1.0670532286167145
16,rabbit_deer,1.0812375470995903,0.95881287753582
17,raccoon_rabbit,1.0720344558358192,1.0027019286062568
18,horse_monkey,0.8748088628053665,0.7674054801464081
19,rabbit_camel,0.8710968345403671,0.9372595250606537
20,monkey_dog,0.5898218750953674,0.6840962767601013
21,monkey_squirrel,0.7541838586330414,0.81466144323349
22,horse_goat,0.854849323630333,0.8542371690273285
23,giraffe_zebra,0.5708161294460297,0.7267576158046722
24,horse_cow,0.8356485962867737,0.7544690519571304
25,rhinoceros_cow,1.1453004330396652,0.9552560672163963
26,zebra_deer,0.6714755296707153,0.8082769513130188
27,cow_lion,0.5994879603385925,0.6419355869293213
28,donkey_cow,1.1869434118270874,1.1702187657356262
29,lion_cow,0.5994879603385925,0.6419355869293213
30,bear_cow,0.7004322111606598,0.7063678801059723
31,camel_rhinoceros,1.2003570795059204,1.0796726867556572
32,cat_sheep,0.5825973153114319,0.7643892168998718
33,giraffe_donkey,0.8425978869199753,0.8649656027555466
34,giraffe_lion,1.1050014570355415,0.9916361067444086
35,cow_dog,0.6667091548442841,0.7475448250770569
36,giraffe_dog,1.2176202982664108,1.0544461943209171
37,leopard_zebra,0.764799028635025,0.8420001119375229
38,donkey_dog,1.023955738171935,0.9964864603243768
39,cat_dog,1.163551539182663,1.0091827735304832
40,lion_bear,0.8815064206719398,0.8936666548252106
41,rabbit_raccoon,1.0720344558358192,1.0027019286062568
42,bear_leopard,1.0995091497898102,1.0861552879214287
43,rhinoceros_horse,0.7013221085071564,0.767239049077034
44,raccoon_lion,1.0747776255011559,1.0242964923381805
45,tiger_raccoon,0.9448266997933388,0.9386685900390148
46,dog_bear,0.8346215337514877,0.8487216681241989
47,dog_raccoon,0.9838913530111313,0.8946093767881393
48,deer_sheep,0.6174025535583496,0.7766285091638565
