,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.9451674148440361,0.9237789884209633
1,bird_ant,0.8721091002225876,0.905400350689888
2,ant_raccoon,0.995257489848882,0.9559964053332806
3,deer_fish,0.9216868728399277,0.9293011054396629
4,bear_frog,1.0290701892226934,1.0276124104857445
5,alligator_rhinoceros,1.146277755498886,1.0895222052931786
6,rhinoceros_alligator,1.146277755498886,1.0895222052931786
7,bird_deer,1.0404300093650818,1.0220645125955343
8,frog_turtle,0.9273559972643852,0.9290483966469765
9,bird_horse,1.0002932167844847,0.9810161180794239
10,horse_bird,1.0002932167844847,0.9810161180794239
11,alligator_turtle,1.0002744407684077,1.0308741517364979
12,kangaroo_camel,1.0063639120198786,0.9906630460172892
13,horse_kangaroo,0.8927682414650917,0.8997162729501724
14,kangaroo_horse,0.8927682414650917,0.8997162729501724
15,squirrel_cat,0.9874616349115968,0.9933254634961486
16,rabbit_deer,0.9940239014104009,0.982070729136467
17,raccoon_rabbit,1.0725639164447784,1.0576000213623047
18,horse_monkey,0.9930748562328517,0.9697412606328726
19,rabbit_camel,0.918425127863884,0.9395916610956192
20,monkey_dog,0.8641384243965149,0.8661155253648758
21,monkey_squirrel,0.8727239072322845,0.8631419837474823
22,horse_goat,0.9465726874768734,0.9360454380512238
23,giraffe_zebra,0.9643551595509052,0.9716978147625923
24,horse_cow,1.0272563565522432,1.022041728720069
25,rhinoceros_cow,0.977404797449708,0.9635869115591049
26,zebra_deer,0.9608823098242283,0.9687935747206211
27,cow_lion,0.9380887672305107,0.9444130435585976
28,donkey_cow,1.0187495648860931,1.0258489362895489
29,lion_cow,0.9380887672305107,0.9444130435585976
30,bear_cow,0.9967259021941572,0.992683760356158
31,camel_rhinoceros,1.11183150857687,1.051645241677761
32,cat_sheep,0.9053324088454247,0.9064643606543541
33,giraffe_donkey,1.0402362123131752,1.0243497267365456
34,giraffe_lion,1.0506064482033253,1.0342644304037094
35,cow_dog,0.9273349791765213,0.9283052980899811
36,giraffe_dog,1.107124038040638,1.1052240133285522
37,leopard_zebra,0.9711736552417278,0.9753584209829569
38,donkey_dog,0.8920867070555687,0.8943732306361198
39,cat_dog,0.9993468730244786,0.9954959838651121
40,lion_bear,0.8769238218665123,0.8609874248504639
41,rabbit_raccoon,1.0725639164447784,1.0576000213623047
42,bear_leopard,0.9698529671877623,0.9751603454351425
43,rhinoceros_horse,0.8488303869962692,0.875694252550602
44,raccoon_lion,1.1066238284111023,1.0837028622627258
45,tiger_raccoon,0.8974720239639282,0.8917983397841454
46,dog_bear,1.0052264602854848,1.0031722721178085
47,dog_raccoon,0.9852644419297576,0.9812428969889879
48,deer_sheep,0.93719732016325,0.9384936019778252
