,Concept,Cosine Similarity,Correlation
0,bee_raccoon,0.7921287715435028,0.8102752417325974
1,bird_ant,1.107611931860447,0.9322202131152153
2,ant_raccoon,1.0052183545194566,0.8602589070796967
3,deer_fish,1.0268449950963259,1.0465947277843952
4,bear_frog,0.9571291916072369,0.9135542288422585
5,alligator_rhinoceros,1.1323474049568176,1.0513067357242107
6,rhinoceros_alligator,1.1323474049568176,1.0513067357242107
7,bird_deer,0.8328591585159302,0.7826333791017532
8,frog_turtle,0.9851616825908422,0.9625172503292561
9,bird_horse,0.9032189473509789,0.8496172279119492
10,horse_bird,0.9032189473509789,0.8496172279119492
11,alligator_turtle,0.721291571855545,0.7499358355998993
12,kangaroo_camel,0.9348180145025253,0.8818036541342735
13,horse_kangaroo,0.7216089069843292,0.6910929083824158
14,kangaroo_horse,0.7216089069843292,0.6910929083824158
15,squirrel_cat,1.0678053721785545,1.0898884311318398
16,rabbit_deer,0.939511064440012,0.9468278288841248
17,raccoon_rabbit,0.8499024510383606,0.7965347021818161
18,horse_monkey,0.8641762435436249,0.8829741850495338
19,rabbit_camel,0.8124619871377945,0.8319485783576965
20,monkey_dog,0.7874530702829361,0.7754410058259964
21,monkey_squirrel,1.1015615984797478,1.0399239771068096
22,horse_goat,0.8720748275518417,0.8835570961236954
23,giraffe_zebra,0.6737536489963531,0.7434560060501099
24,horse_cow,0.7174664735794067,0.7196381390094757
25,rhinoceros_cow,0.7602127641439438,0.7421550154685974
26,zebra_deer,0.8948793336749077,0.8766322508454323
27,cow_lion,0.8350390940904617,0.8250124305486679
28,donkey_cow,0.8346971720457077,0.8392643630504608
29,lion_cow,0.8350390940904617,0.8250124305486679
30,bear_cow,1.0658015385270119,1.0778509080410004
31,camel_rhinoceros,1.058195099234581,1.0086495457217097
32,cat_sheep,0.8792975470423698,0.8945083096623421
33,giraffe_donkey,1.0173141788691282,0.9103691577911377
34,giraffe_lion,0.8271020203828812,0.8965596780180931
35,cow_dog,0.9016984105110168,0.9010366722941399
36,giraffe_dog,0.9670010469853878,0.970359418541193
37,leopard_zebra,0.7711105495691299,0.8553531020879745
38,donkey_dog,1.2309948056936264,1.2330218106508255
39,cat_dog,0.899524413049221,0.900353729724884
40,lion_bear,1.020457711070776,0.9756873305886984
41,rabbit_raccoon,0.8499024510383606,0.7965347021818161
42,bear_leopard,1.2654167711734772,1.1783797591924667
43,rhinoceros_horse,0.8392071276903152,0.8107246607542038
44,raccoon_lion,0.9074216187000275,0.9649201221764088
45,tiger_raccoon,0.8367340117692947,0.8736657351255417
46,dog_bear,0.9149293228983879,0.9086127728223801
47,dog_raccoon,0.7694718986749649,0.7604234665632248
48,deer_sheep,1.045740034431219,1.0315544344484806
