,Concept,Euclidean,Pearson
0,bee_raccoon,0.4276215136051178,0.4729974865913391
1,bird_ant,0.40940022468566895,0.4268537759780884
2,ant_raccoon,0.3947887718677521,0.4722141623497009
3,deer_fish,0.42453762888908386,0.3317330479621887
4,bear_frog,0.4379880130290985,0.47411125898361206
5,alligator_rhinoceros,0.3851338028907776,0.34460633993148804
6,rhinoceros_alligator,0.3851338028907776,0.34460633993148804
7,bird_deer,0.4255444407463074,0.3367842435836792
8,frog_turtle,0.44465315341949463,0.4798687696456909
9,bird_horse,0.39302751421928406,0.39144325256347656
10,horse_bird,0.39302751421928406,0.39144325256347656
11,alligator_turtle,0.4565981328487396,0.4711247682571411
12,kangaroo_camel,0.44286948442459106,0.42695605754852295
13,horse_kangaroo,0.336357057094574,0.35024046897888184
14,kangaroo_horse,0.336357057094574,0.35024046897888184
15,elephant_deer,0.47498902678489685,0.3639279007911682
16,squirrel_cat,0.4754674434661865,0.6350283622741699
17,rabbit_deer,0.4758860170841217,0.3927759528160095
18,raccoon_rabbit,0.3592797815799713,0.47428178787231445
19,horse_monkey,0.29749923944473267,0.30000025033950806
20,rabbit_camel,0.42771878838539124,0.44648802280426025
21,monkey_dog,0.33906084299087524,0.35111141204833984
22,monkey_squirrel,0.42929255962371826,0.5396901071071625
23,horse_goat,0.35721680521965027,0.4294487237930298
24,horse_cow,0.33429205417633057,0.38968783617019653
25,rhinoceros_cow,0.32090070843696594,0.2805333137512207
26,cow_lion,0.3382495641708374,0.3423876166343689
27,donkey_cow,0.37876859307289124,0.44281548261642456
28,lion_cow,0.3382495641708374,0.3423876166343689
29,bear_cow,0.38406655192375183,0.4604145288467407
30,camel_rhinoceros,0.4256417453289032,0.41229838132858276
31,cat_sheep,0.4394744336605072,0.4337337017059326
32,giraffe_donkey,0.43566080927848816,0.640849769115448
33,giraffe_lion,0.5588473081588745,0.6452392637729645
34,cow_dog,0.3516983687877655,0.3461669087409973
35,giraffe_dog,0.6064597964286804,0.6770729124546051
36,donkey_dog,0.4554406404495239,0.46950197219848633
37,cat_dog,0.4030883312225342,0.4110226035118103
38,lion_bear,0.3984503448009491,0.43949800729751587
39,rabbit_raccoon,0.3592797815799713,0.47428178787231445
40,bear_leopard,0.4435763359069824,0.491135835647583
41,rhinoceros_horse,0.3515021800994873,0.347694456577301
42,raccoon_lion,0.41255781054496765,0.4674328565597534
43,tiger_raccoon,0.41265982389450073,0.5690093040466309
44,dog_bear,0.39355313777923584,0.3994928002357483
45,dog_raccoon,0.41246497631073,0.4129484295845032
46,deer_sheep,0.5896294713020325,0.4988875389099121
